,datetime,angulo_otimo,irradiancia
2864,2019-03-01 16:00:00,1,269.22467718108663
2865,2019-03-01 16:30:00,0,124.0
2866,2019-03-01 17:00:00,2,157.39852845131705
2867,2019-03-01 17:30:00,4,311.70559589224064
2868,2019-03-01 18:00:00,10,382.16109623065904
2869,2019-03-01 18:30:00,2,168.01743513604532
2870,2019-03-01 19:00:00,0,111.0
2871,2019-03-01 19:30:00,6,168.1620116122105
2872,2019-03-01 20:00:00,0,110.0
2873,2019-03-01 20:30:00,0,66.0
2874,2019-03-01 21:00:00,0,27.0
2875,2019-03-01 21:30:00,55,0.0
2876,2019-03-01 22:00:00,15,0.0
2877,2019-03-01 22:30:00,15,0.0
2878,2019-03-01 23:00:00,15,0.0
2879,2019-03-01 23:30:00,15,0.0
2880,2019-03-02 00:00:00,15,0.0
2881,2019-03-02 00:30:00,15,0.0
2882,2019-03-02 01:00:00,15,0.0
2883,2019-03-02 01:30:00,15,0.0
2884,2019-03-02 02:00:00,15,0.0
2885,2019-03-02 02:30:00,15,0.0
2886,2019-03-02 03:00:00,15,0.0
2887,2019-03-02 03:30:00,15,0.0
2888,2019-03-02 04:00:00,15,0.0
2889,2019-03-02 04:30:00,15,0.0
2890,2019-03-02 05:00:00,15,0.0
2891,2019-03-02 05:30:00,15,0.0
2892,2019-03-02 06:00:00,15,0.0
2893,2019-03-02 06:30:00,15,0.0
2894,2019-03-02 07:00:00,15,0.0
2895,2019-03-02 07:30:00,15,0.0
2896,2019-03-02 08:00:00,15,0.0
2897,2019-03-02 08:30:00,15,0.0
2898,2019-03-02 09:00:00,15,0.0
2899,2019-03-02 09:30:00,0,24.0
2900,2019-03-02 10:00:00,-53,131.6700262752296
2901,2019-03-02 10:30:00,-45,208.1246797320386
2902,2019-03-02 11:00:00,0,122.0
2903,2019-03-02 11:30:00,-54,812.3533371892339
2904,2019-03-02 12:00:00,-14,315.9766924175686
2905,2019-03-02 12:30:00,-5,272.5767256292615
2906,2019-03-02 13:00:00,-14,511.5379819123015
2907,2019-03-02 13:30:00,-13,626.0398799867785
2908,2019-03-02 14:00:00,-7,579.5424719419324
2909,2019-03-02 14:30:00,-5,626.9274007004427
2910,2019-03-02 15:00:00,-2,632.5578570803707
2911,2019-03-02 15:30:00,1,539.2149897598256
2912,2019-03-02 16:00:00,6,768.5513300421437
2913,2019-03-02 16:30:00,3,437.09609150158093
2914,2019-03-02 17:00:00,9,546.5987229226492
2915,2019-03-02 17:30:00,4,293.1286769710133
2916,2019-03-02 18:00:00,29,655.0544806442654
2917,2019-03-02 18:30:00,28,491.80033379825824
2918,2019-03-02 19:00:00,26,340.1431393230031
2919,2019-03-02 19:30:00,55,655.3160570301462
2920,2019-03-02 20:00:00,0,62.0
2921,2019-03-02 20:30:00,0,5.0
2922,2019-03-02 21:00:00,0,15.0
2923,2019-03-02 21:30:00,55,0.0
2924,2019-03-02 22:00:00,15,0.0
2925,2019-03-02 22:30:00,15,0.0
2926,2019-03-02 23:00:00,15,0.0
2927,2019-03-02 23:30:00,15,0.0
2928,2019-03-03 00:00:00,15,0.0
2929,2019-03-03 00:30:00,15,0.0
2930,2019-03-03 01:00:00,15,0.0
2931,2019-03-03 01:30:00,15,0.0
2932,2019-03-03 02:00:00,15,0.0
2933,2019-03-03 02:30:00,15,0.0
2934,2019-03-03 03:00:00,15,0.0
2935,2019-03-03 03:30:00,15,0.0
2936,2019-03-03 04:00:00,15,0.0
2937,2019-03-03 04:30:00,15,0.0
2938,2019-03-03 05:00:00,15,0.0
2939,2019-03-03 05:30:00,15,0.0
2940,2019-03-03 06:00:00,15,0.0
2941,2019-03-03 06:30:00,15,0.0
2942,2019-03-03 07:00:00,15,0.0
2943,2019-03-03 07:30:00,15,0.0
2944,2019-03-03 08:00:00,15,0.0
2945,2019-03-03 08:30:00,15,0.0
2946,2019-03-03 09:00:00,15,0.0
2947,2019-03-03 09:30:00,-55,64.68750920768906
2948,2019-03-03 10:00:00,-52,128.08050590232153
2949,2019-03-03 10:30:00,-55,456.58301159849594
2950,2019-03-03 11:00:00,-55,638.5356722371347
2951,2019-03-03 11:30:00,-53,742.0473953025274
2952,2019-03-03 12:00:00,-48,866.3978975415416
2953,2019-03-03 12:30:00,-35,745.7677389637068
2954,2019-03-03 13:00:00,-17,557.5476602538583
2955,2019-03-03 13:30:00,-8,489.3737911786674
2956,2019-03-03 14:00:00,-7,569.7239967486755
2957,2019-03-03 14:30:00,-2,468.4129204418478
2958,2019-03-03 15:00:00,-2,654.4091266205542
2959,2019-03-03 15:30:00,3,984.8700701432392
2960,2019-03-03 16:00:00,10,971.6066771228299
2961,2019-03-03 16:30:00,17,959.7480175014065
2962,2019-03-03 17:00:00,19,794.0037680380595
2963,2019-03-03 17:30:00,9,448.8264036860677
2964,2019-03-03 18:00:00,0,20.0
2965,2019-03-03 18:30:00,0,57.0
2966,2019-03-03 19:00:00,23,316.2496212601858
2967,2019-03-03 19:30:00,0,9.0
2968,2019-03-03 20:00:00,0,46.0
2969,2019-03-03 20:30:00,0,36.0
2970,2019-03-03 21:00:00,0,10.0
2971,2019-03-03 21:30:00,55,0.0
2972,2019-03-03 22:00:00,15,0.0
2973,2019-03-03 22:30:00,15,0.0
2974,2019-03-03 23:00:00,15,0.0
2975,2019-03-03 23:30:00,15,0.0
2976,2019-03-04 00:00:00,15,0.0
2977,2019-03-04 00:30:00,15,0.0
2978,2019-03-04 01:00:00,15,0.0
2979,2019-03-04 01:30:00,15,0.0
2980,2019-03-04 02:00:00,15,0.0
2981,2019-03-04 02:30:00,15,0.0
2982,2019-03-04 03:00:00,15,0.0
2983,2019-03-04 03:30:00,15,0.0
2984,2019-03-04 04:00:00,15,0.0
2985,2019-03-04 04:30:00,15,0.0
2986,2019-03-04 05:00:00,15,0.0
2987,2019-03-04 05:30:00,15,0.0
2988,2019-03-04 06:00:00,15,0.0
2989,2019-03-04 06:30:00,15,0.0
2990,2019-03-04 07:00:00,15,0.0
2991,2019-03-04 07:30:00,15,0.0
2992,2019-03-04 08:00:00,15,0.0
2993,2019-03-04 08:30:00,15,0.0
2994,2019-03-04 09:00:00,15,0.0
2995,2019-03-04 09:30:00,0,27.0
2996,2019-03-04 10:00:00,0,50.0
2997,2019-03-04 10:30:00,-55,691.4764073100167
2998,2019-03-04 11:00:00,-55,556.7590320415502
2999,2019-03-04 11:30:00,-36,390.1152110518432
3000,2019-03-04 12:00:00,-44,739.4978421233857
3001,2019-03-04 12:30:00,-19,463.1784584886828
3002,2019-03-04 13:00:00,-19,585.019723454002
3003,2019-03-04 13:30:00,-14,640.2079508099507
3004,2019-03-04 14:00:00,-9,654.7193278521803
3005,2019-03-04 14:30:00,-7,767.3827119897018
3006,2019-03-04 15:00:00,-1,392.82024136655036
3007,2019-03-04 15:30:00,1,606.0609935384414
3008,2019-03-04 16:00:00,1,305.01677996236486
3009,2019-03-04 16:30:00,5,517.4907721649288
3010,2019-03-04 17:00:00,11,592.8797095752223
3011,2019-03-04 17:30:00,7,401.59774069126996
3012,2019-03-04 18:00:00,12,405.1542721892815
3013,2019-03-04 18:30:00,40,686.4988793185871
3014,2019-03-04 19:00:00,48,638.2956911246165
3015,2019-03-04 19:30:00,37,297.91498099602603
3016,2019-03-04 20:00:00,33,178.0330824110497
3017,2019-03-04 20:30:00,0,58.0
3018,2019-03-04 21:00:00,0,17.0
3019,2019-03-04 21:30:00,55,0.0
3020,2019-03-04 22:00:00,15,0.0
3021,2019-03-04 22:30:00,15,0.0
3022,2019-03-04 23:00:00,15,0.0
3023,2019-03-04 23:30:00,15,0.0
3024,2019-03-05 00:00:00,15,0.0
3025,2019-03-05 00:30:00,15,0.0
3026,2019-03-05 01:00:00,15,0.0
3027,2019-03-05 01:30:00,15,0.0
3028,2019-03-05 02:00:00,15,0.0
3029,2019-03-05 02:30:00,15,0.0
3030,2019-03-05 03:00:00,15,0.0
3031,2019-03-05 03:30:00,15,0.0
3032,2019-03-05 04:00:00,15,0.0
3033,2019-03-05 04:30:00,15,0.0
3034,2019-03-05 05:00:00,15,0.0
3035,2019-03-05 05:30:00,15,0.0
3036,2019-03-05 06:00:00,15,0.0
3037,2019-03-05 06:30:00,15,0.0
3038,2019-03-05 07:00:00,15,0.0
3039,2019-03-05 07:30:00,15,0.0
3040,2019-03-05 08:00:00,15,0.0
3041,2019-03-05 08:30:00,15,0.0
3042,2019-03-05 09:00:00,15,0.0
3043,2019-03-05 09:30:00,-55,284.17229997749564
3044,2019-03-05 10:00:00,-55,536.4187174036125
3045,2019-03-05 10:30:00,-55,702.6495844245056
3046,2019-03-05 11:00:00,-55,817.6735230120904
3047,2019-03-05 11:30:00,-55,889.5885556784714
3048,2019-03-05 12:00:00,-24,403.7791416196802
3049,2019-03-05 12:30:00,-26,567.1340078204313
3050,2019-03-05 13:00:00,-9,415.49399139957114
3051,2019-03-05 13:30:00,-10,541.6717128610948
3052,2019-03-05 14:00:00,-11,706.9097988277948
3053,2019-03-05 14:30:00,-12,1011.1645646492896
3054,2019-03-05 15:00:00,-5,1010.3481020954998
3055,2019-03-05 15:30:00,3,1011.1457121236272
3056,2019-03-05 16:00:00,11,1003.3704294405178
3057,2019-03-05 16:30:00,15,921.8525294086958
3058,2019-03-05 17:00:00,21,866.9653805542516
3059,2019-03-05 17:30:00,4,282.17282956819
3060,2019-03-05 18:00:00,22,522.207810632918
3061,2019-03-05 18:30:00,18,370.1991325996031
3062,2019-03-05 19:00:00,53,792.9294087743322
3063,2019-03-05 19:30:00,0,17.0
3064,2019-03-05 20:00:00,0,41.0
3065,2019-03-05 20:30:00,0,73.0
3066,2019-03-05 21:00:00,0,25.0
3067,2019-03-05 21:30:00,55,0.0
3068,2019-03-05 22:00:00,15,0.0
3069,2019-03-05 22:30:00,15,0.0
3070,2019-03-05 23:00:00,15,0.0
3071,2019-03-05 23:30:00,15,0.0
3072,2019-03-06 00:00:00,15,0.0
3073,2019-03-06 00:30:00,15,0.0
3074,2019-03-06 01:00:00,15,0.0
3075,2019-03-06 01:30:00,15,0.0
3076,2019-03-06 02:00:00,15,0.0
3077,2019-03-06 02:30:00,15,0.0
3078,2019-03-06 03:00:00,15,0.0
3079,2019-03-06 03:30:00,15,0.0
3080,2019-03-06 04:00:00,15,0.0
3081,2019-03-06 04:30:00,15,0.0
3082,2019-03-06 05:00:00,15,0.0
3083,2019-03-06 05:30:00,15,0.0
3084,2019-03-06 06:00:00,15,0.0
3085,2019-03-06 06:30:00,15,0.0
3086,2019-03-06 07:00:00,15,0.0
3087,2019-03-06 07:30:00,15,0.0
3088,2019-03-06 08:00:00,15,0.0
3089,2019-03-06 08:30:00,15,0.0
3090,2019-03-06 09:00:00,15,0.0
3091,2019-03-06 09:30:00,-55,204.97322904317437
3092,2019-03-06 10:00:00,-55,446.84583387591886
3093,2019-03-06 10:30:00,-55,621.8908751633014
3094,2019-03-06 11:00:00,-55,740.0538543353853
3095,2019-03-06 11:30:00,-55,824.9339527625128
3096,2019-03-06 12:00:00,-49,914.0593718106248
3097,2019-03-06 12:30:00,-42,948.7382478129718
3098,2019-03-06 13:00:00,-35,968.4849854569711
3099,2019-03-06 13:30:00,-27,984.3899166751655
3100,2019-03-06 14:00:00,-20,993.7997198089259
3101,2019-03-06 14:30:00,-12,999.3396862256668
3102,2019-03-06 15:00:00,-3,764.8093588003776
3103,2019-03-06 15:30:00,1,683.9755907733592
3104,2019-03-06 16:00:00,11,994.3043091077361
3105,2019-03-06 16:30:00,10,711.9657822914365
3106,2019-03-06 17:00:00,19,791.3146200592635
3107,2019-03-06 17:30:00,6,382.36440958129793
3108,2019-03-06 18:00:00,0,34.0
3109,2019-03-06 18:30:00,0,24.0
3110,2019-03-06 19:00:00,0,13.0
3111,2019-03-06 19:30:00,0,9.0
3112,2019-03-06 20:00:00,0,6.0
3113,2019-03-06 20:30:00,0,60.0
3114,2019-03-06 21:00:00,0,31.0
3115,2019-03-06 21:30:00,55,0.0
3116,2019-03-06 22:00:00,15,0.0
3117,2019-03-06 22:30:00,15,0.0
3118,2019-03-06 23:00:00,15,0.0
3119,2019-03-06 23:30:00,15,0.0
3120,2019-03-07 00:00:00,15,0.0
3121,2019-03-07 00:30:00,15,0.0
3122,2019-03-07 01:00:00,15,0.0
3123,2019-03-07 01:30:00,15,0.0
3124,2019-03-07 02:00:00,15,0.0
3125,2019-03-07 02:30:00,15,0.0
3126,2019-03-07 03:00:00,15,0.0
3127,2019-03-07 03:30:00,15,0.0
3128,2019-03-07 04:00:00,15,0.0
3129,2019-03-07 04:30:00,15,0.0
3130,2019-03-07 05:00:00,15,0.0
3131,2019-03-07 05:30:00,15,0.0
3132,2019-03-07 06:00:00,15,0.0
3133,2019-03-07 06:30:00,15,0.0
3134,2019-03-07 07:00:00,15,0.0
3135,2019-03-07 07:30:00,15,0.0
3136,2019-03-07 08:00:00,15,0.0
3137,2019-03-07 08:30:00,15,0.0
3138,2019-03-07 09:00:00,15,0.0
3139,2019-03-07 09:30:00,0,29.0
3140,2019-03-07 10:00:00,-55,155.89262705645677
3141,2019-03-07 10:30:00,-55,399.8152169229293
3142,2019-03-07 11:00:00,-55,572.1026181939844
3143,2019-03-07 11:30:00,-55,814.4348844646389
3144,2019-03-07 12:00:00,-49,885.8747953401049
3145,2019-03-07 12:30:00,-42,923.7962892351586
3146,2019-03-07 13:00:00,-28,760.2966328644497
3147,2019-03-07 13:30:00,-14,628.6024888998131
3148,2019-03-07 14:00:00,-8,607.3643270059904
3149,2019-03-07 14:30:00,-5,637.6585581208175
3150,2019-03-07 15:00:00,-3,895.4758164680973
3151,2019-03-07 15:30:00,1,640.6853930482231
3152,2019-03-07 16:00:00,5,660.8729882493786
3153,2019-03-07 16:30:00,4,477.31169538150414
3154,2019-03-07 17:00:00,26,971.9401616875462
3155,2019-03-07 17:30:00,0,24.0
3156,2019-03-07 18:00:00,0,22.0
3157,2019-03-07 18:30:00,0,18.0
3158,2019-03-07 19:00:00,0,12.0
3159,2019-03-07 19:30:00,0,9.0
3160,2019-03-07 20:00:00,0,6.0
3161,2019-03-07 20:30:00,0,20.0
3162,2019-03-07 21:00:00,0,11.0
3163,2019-03-07 21:30:00,55,0.0
3164,2019-03-07 22:00:00,15,0.0
3165,2019-03-07 22:30:00,15,0.0
3166,2019-03-07 23:00:00,15,0.0
3167,2019-03-07 23:30:00,15,0.0
3168,2019-03-08 00:00:00,15,0.0
3169,2019-03-08 00:30:00,15,0.0
3170,2019-03-08 01:00:00,15,0.0
3171,2019-03-08 01:30:00,15,0.0
3172,2019-03-08 02:00:00,15,0.0
3173,2019-03-08 02:30:00,15,0.0
3174,2019-03-08 03:00:00,15,0.0
3175,2019-03-08 03:30:00,15,0.0
3176,2019-03-08 04:00:00,15,0.0
3177,2019-03-08 04:30:00,15,0.0
3178,2019-03-08 05:00:00,15,0.0
3179,2019-03-08 05:30:00,15,0.0
3180,2019-03-08 06:00:00,15,0.0
3181,2019-03-08 06:30:00,15,0.0
3182,2019-03-08 07:00:00,15,0.0
3183,2019-03-08 07:30:00,15,0.0
3184,2019-03-08 08:00:00,15,0.0
3185,2019-03-08 08:30:00,15,0.0
3186,2019-03-08 09:00:00,15,0.0
3187,2019-03-08 09:30:00,0,26.0
3188,2019-03-08 10:00:00,-48,108.61715205756184
3189,2019-03-08 10:30:00,-55,352.504815098484
3190,2019-03-08 11:00:00,-45,328.9391765753246
3191,2019-03-08 11:30:00,-48,568.8351815093502
3192,2019-03-08 12:00:00,-33,498.57468197519233
3193,2019-03-08 12:30:00,-42,938.7086404041285
3194,2019-03-08 13:00:00,-30,828.6738149500899
3195,2019-03-08 13:30:00,-21,795.4334172941569
3196,2019-03-08 14:00:00,-20,987.074201737897
3197,2019-03-08 14:30:00,-12,992.1225158544831
3198,2019-03-08 15:00:00,-4,994.030073265598
3199,2019-03-08 15:30:00,3,993.8647951461817
3200,2019-03-08 16:00:00,11,989.8910620166897
3201,2019-03-08 16:30:00,13,791.5283481549827
3202,2019-03-08 17:00:00,15,659.7696844304592
3203,2019-03-08 17:30:00,21,644.0254370047514
3204,2019-03-08 18:00:00,11,370.29092494093777
3205,2019-03-08 18:30:00,28,465.12577157078033
3206,2019-03-08 19:00:00,41,477.43340633318394
3207,2019-03-08 19:30:00,55,511.84046152269923
3208,2019-03-08 20:00:00,55,335.46708206237344
3209,2019-03-08 20:30:00,55,502.9386946280924
3210,2019-03-08 21:00:00,0,28.0
3211,2019-03-08 21:30:00,15,0.0
3212,2019-03-08 22:00:00,15,0.0
3213,2019-03-08 22:30:00,15,0.0
3214,2019-03-08 23:00:00,15,0.0
3215,2019-03-08 23:30:00,15,0.0
3216,2019-03-09 00:00:00,15,0.0
3217,2019-03-09 00:30:00,15,0.0
3218,2019-03-09 01:00:00,15,0.0
3219,2019-03-09 01:30:00,15,0.0
3220,2019-03-09 02:00:00,15,0.0
3221,2019-03-09 02:30:00,15,0.0
3222,2019-03-09 03:00:00,15,0.0
3223,2019-03-09 03:30:00,15,0.0
3224,2019-03-09 04:00:00,15,0.0
3225,2019-03-09 04:30:00,15,0.0
3226,2019-03-09 05:00:00,15,0.0
3227,2019-03-09 05:30:00,15,0.0
3228,2019-03-09 06:00:00,15,0.0
3229,2019-03-09 06:30:00,15,0.0
3230,2019-03-09 07:00:00,15,0.0
3231,2019-03-09 07:30:00,15,0.0
3232,2019-03-09 08:00:00,15,0.0
3233,2019-03-09 08:30:00,15,0.0
3234,2019-03-09 09:00:00,15,0.0
3235,2019-03-09 09:30:00,-55,145.04778211737317
3236,2019-03-09 10:00:00,-55,170.59692060767418
3237,2019-03-09 10:30:00,-20,129.04810613123786
3238,2019-03-09 11:00:00,-4,146.28647276610366
3239,2019-03-09 11:30:00,-55,805.1414630464625
3240,2019-03-09 12:00:00,-49,892.9166890500219
3241,2019-03-09 12:30:00,-25,534.7287659364837
3242,2019-03-09 13:00:00,-35,953.5048616095266
3243,2019-03-09 13:30:00,-27,968.7108520748964
3244,2019-03-09 14:00:00,-20,979.4949992575855
3245,2019-03-09 14:30:00,-12,985.5649286495403
3246,2019-03-09 15:00:00,-2,668.1925999790094
3247,2019-03-09 15:30:00,3,987.3000349663726
3248,2019-03-09 16:00:00,1,289.89257032617877
3249,2019-03-09 16:30:00,19,979.7446792858965
3250,2019-03-09 17:00:00,26,967.7539171607
3251,2019-03-09 17:30:00,4,299.48044583257695
3252,2019-03-09 18:00:00,3,197.1735644943297
3253,2019-03-09 18:30:00,0,70.0
3254,2019-03-09 19:00:00,38,430.9550138041692
3255,2019-03-09 19:30:00,0,7.0
3256,2019-03-09 20:00:00,0,6.0
3257,2019-03-09 20:30:00,0,13.0
3258,2019-03-09 21:00:00,0,18.0
3259,2019-03-09 21:30:00,15,0.0
3260,2019-03-09 22:00:00,15,0.0
3261,2019-03-09 22:30:00,15,0.0
3262,2019-03-09 23:00:00,15,0.0
3263,2019-03-09 23:30:00,15,0.0
3264,2019-03-10 00:00:00,15,0.0
3265,2019-03-10 00:30:00,15,0.0
3266,2019-03-10 01:00:00,15,0.0
3267,2019-03-10 01:30:00,15,0.0
3268,2019-03-10 02:00:00,15,0.0
3269,2019-03-10 02:30:00,15,0.0
3270,2019-03-10 03:00:00,15,0.0
3271,2019-03-10 03:30:00,15,0.0
3272,2019-03-10 04:00:00,15,0.0
3273,2019-03-10 04:30:00,15,0.0
3274,2019-03-10 05:00:00,15,0.0
3275,2019-03-10 05:30:00,15,0.0
3276,2019-03-10 06:00:00,15,0.0
3277,2019-03-10 06:30:00,15,0.0
3278,2019-03-10 07:00:00,15,0.0
3279,2019-03-10 07:30:00,15,0.0
3280,2019-03-10 08:00:00,15,0.0
3281,2019-03-10 08:30:00,15,0.0
3282,2019-03-10 09:00:00,15,0.0
3283,2019-03-10 09:30:00,0,18.0
3284,2019-03-10 10:00:00,0,4.0
3285,2019-03-10 10:30:00,0,40.0
3286,2019-03-10 11:00:00,-55,516.6623868877051
3287,2019-03-10 11:30:00,-42,448.54020387720516
3288,2019-03-10 12:00:00,-38,573.8923344965269
3289,2019-03-10 12:30:00,-32,656.5306347099336
3290,2019-03-10 13:00:00,-23,653.950998944101
3291,2019-03-10 13:30:00,-16,671.5460881635775
3292,2019-03-10 14:00:00,-19,962.0801201566471
3293,2019-03-10 14:30:00,-9,835.9157785830878
3294,2019-03-10 15:00:00,-2,610.755055164466
3295,2019-03-10 15:30:00,1,481.1853400513792
3296,2019-03-10 16:00:00,8,869.4450048983683
3297,2019-03-10 16:30:00,14,839.2790133708037
3298,2019-03-10 17:00:00,3,290.7932872782949
3299,2019-03-10 17:30:00,24,688.5157572645162
3300,2019-03-10 18:00:00,40,904.6141519626004
3301,2019-03-10 18:30:00,8,258.53157730959424
3302,2019-03-10 19:00:00,5,186.18926181201107
3303,2019-03-10 19:30:00,10,168.2741996497792
3304,2019-03-10 20:00:00,52,253.57568280878775
3305,2019-03-10 20:30:00,55,461.81791934121156
3306,2019-03-10 21:00:00,55,206.59849431975408
3307,2019-03-10 21:30:00,15,0.0
3308,2019-03-10 22:00:00,15,0.0
3309,2019-03-10 22:30:00,15,0.0
3310,2019-03-10 23:00:00,15,0.0
3311,2019-03-10 23:30:00,15,0.0
3312,2019-03-11 00:00:00,15,0.0
3313,2019-03-11 00:30:00,15,0.0
3314,2019-03-11 01:00:00,15,0.0
3315,2019-03-11 01:30:00,15,0.0
3316,2019-03-11 02:00:00,15,0.0
3317,2019-03-11 02:30:00,15,0.0
3318,2019-03-11 03:00:00,15,0.0
3319,2019-03-11 03:30:00,15,0.0
3320,2019-03-11 04:00:00,15,0.0
3321,2019-03-11 04:30:00,15,0.0
3322,2019-03-11 05:00:00,15,0.0
3323,2019-03-11 05:30:00,15,0.0
3324,2019-03-11 06:00:00,15,0.0
3325,2019-03-11 06:30:00,15,0.0
3326,2019-03-11 07:00:00,15,0.0
3327,2019-03-11 07:30:00,15,0.0
3328,2019-03-11 08:00:00,15,0.0
3329,2019-03-11 08:30:00,15,0.0
3330,2019-03-11 09:00:00,15,0.0
3331,2019-03-11 09:30:00,-47,35.65700968218084
3332,2019-03-11 10:00:00,-55,395.11866355661186
3333,2019-03-11 10:30:00,0,10.0
3334,2019-03-11 11:00:00,0,34.0
3335,2019-03-11 11:30:00,-6,189.8958019493024
3336,2019-03-11 12:00:00,-3,187.86089479483348
3337,2019-03-11 12:30:00,-5,253.04426543217002
3338,2019-03-11 13:00:00,-13,484.14322384424963
3339,2019-03-11 13:30:00,-7,468.92473480980715
3340,2019-03-11 14:00:00,-3,400.7512592972028
3341,2019-03-11 14:30:00,-1,214.1603102223045
3342,2019-03-11 15:00:00,0,264.1317665028563
3343,2019-03-11 15:30:00,0,315.95903862911535
3344,2019-03-11 16:00:00,2,470.5175178524525
3345,2019-03-11 16:30:00,2,304.28926443924973
3346,2019-03-11 17:00:00,3,268.02219855806027
3347,2019-03-11 17:30:00,0,138.78940468531528
3348,2019-03-11 18:00:00,0,123.0
3349,2019-03-11 18:30:00,0,130.0
3350,2019-03-11 19:00:00,27,320.9136345985249
3351,2019-03-11 19:30:00,44,328.687725988084
3352,2019-03-11 20:00:00,0,5.0
3353,2019-03-11 20:30:00,55,451.8513845565821
3354,2019-03-11 21:00:00,0,21.0
3355,2019-03-11 21:30:00,15,0.0
3356,2019-03-11 22:00:00,15,0.0
3357,2019-03-11 22:30:00,15,0.0
3358,2019-03-11 23:00:00,15,0.0
3359,2019-03-11 23:30:00,15,0.0
3360,2019-03-12 00:00:00,15,0.0
3361,2019-03-12 00:30:00,15,0.0
3362,2019-03-12 01:00:00,15,0.0
3363,2019-03-12 01:30:00,15,0.0
3364,2019-03-12 02:00:00,15,0.0
3365,2019-03-12 02:30:00,15,0.0
3366,2019-03-12 03:00:00,15,0.0
3367,2019-03-12 03:30:00,15,0.0
3368,2019-03-12 04:00:00,15,0.0
3369,2019-03-12 04:30:00,15,0.0
3370,2019-03-12 05:00:00,15,0.0
3371,2019-03-12 05:30:00,15,0.0
3372,2019-03-12 06:00:00,15,0.0
3373,2019-03-12 06:30:00,15,0.0
3374,2019-03-12 07:00:00,15,0.0
3375,2019-03-12 07:30:00,15,0.0
3376,2019-03-12 08:00:00,15,0.0
3377,2019-03-12 08:30:00,15,0.0
3378,2019-03-12 09:00:00,15,0.0
3379,2019-03-12 09:30:00,0,17.0
3380,2019-03-12 10:00:00,0,33.0
3381,2019-03-12 10:30:00,-53,240.44907758774133
3382,2019-03-12 11:00:00,-53,423.4545979108192
3383,2019-03-12 11:30:00,-45,498.0323014263609
3384,2019-03-12 12:00:00,-49,883.089676745432
3385,2019-03-12 12:30:00,-37,754.3073229551023
3386,2019-03-12 13:00:00,-35,944.1067922212944
3387,2019-03-12 13:30:00,-27,960.2301694696555
3388,2019-03-12 14:00:00,-15,838.4172640489443
3389,2019-03-12 14:30:00,-9,874.0445256496841
3390,2019-03-12 15:00:00,-4,981.6848126168069
3391,2019-03-12 15:30:00,4,980.5978697562435
3392,2019-03-12 16:00:00,9,912.7903776812916
3393,2019-03-12 16:30:00,10,667.89187742891
3394,2019-03-12 17:00:00,6,435.0259374897745
3395,2019-03-12 17:30:00,3,221.00720534610795
3396,2019-03-12 18:00:00,0,32.0
3397,2019-03-12 18:30:00,5,213.2573695599835
3398,2019-03-12 19:00:00,42,465.5000654214774
3399,2019-03-12 19:30:00,54,465.3754802985742
3400,2019-03-12 20:00:00,54,255.5379556921509
3401,2019-03-12 20:30:00,0,24.0
3402,2019-03-12 21:00:00,0,13.0
3403,2019-03-12 21:30:00,15,0.0
3404,2019-03-12 22:00:00,15,0.0
3405,2019-03-12 22:30:00,15,0.0
3406,2019-03-12 23:00:00,15,0.0
3407,2019-03-12 23:30:00,15,0.0
3408,2019-03-13 00:00:00,15,0.0
3409,2019-03-13 00:30:00,15,0.0
3410,2019-03-13 01:00:00,15,0.0
3411,2019-03-13 01:30:00,15,0.0
3412,2019-03-13 02:00:00,15,0.0
3413,2019-03-13 02:30:00,15,0.0
3414,2019-03-13 03:00:00,15,0.0
3415,2019-03-13 03:30:00,15,0.0
3416,2019-03-13 04:00:00,15,0.0
3417,2019-03-13 04:30:00,15,0.0
3418,2019-03-13 05:00:00,15,0.0
3419,2019-03-13 05:30:00,15,0.0
3420,2019-03-13 06:00:00,15,0.0
3421,2019-03-13 06:30:00,15,0.0
3422,2019-03-13 07:00:00,15,0.0
3423,2019-03-13 07:30:00,15,0.0
3424,2019-03-13 08:00:00,15,0.0
3425,2019-03-13 08:30:00,15,0.0
3426,2019-03-13 09:00:00,15,0.0
3427,2019-03-13 09:30:00,0,18.0
3428,2019-03-13 10:00:00,0,58.0
3429,2019-03-13 10:30:00,-27,137.81929509818585
3430,2019-03-13 11:00:00,-51,388.43560562222996
3431,2019-03-13 11:30:00,-49,579.3883298766019
3432,2019-03-13 12:00:00,-29,441.1564882677167
3433,2019-03-13 12:30:00,-12,371.795201535317
3434,2019-03-13 13:00:00,-35,941.8576994872501
3435,2019-03-13 13:30:00,-15,641.0836642393068
3436,2019-03-13 14:00:00,-12,720.0956279602365
3437,2019-03-13 14:30:00,-12,973.4936288905947
3438,2019-03-13 15:00:00,-2,724.5501659396025
3439,2019-03-13 15:30:00,4,976.1758690876244
3440,2019-03-13 16:00:00,3,559.7419606938404
3441,2019-03-13 16:30:00,10,666.2814000788799
3442,2019-03-13 17:00:00,4,362.01990922505644
3443,2019-03-13 17:30:00,19,586.0025311400057
3444,2019-03-13 18:00:00,41,914.0553374249525
3445,2019-03-13 18:30:00,0,101.0
3446,2019-03-13 19:00:00,29,326.1774649339603
3447,2019-03-13 19:30:00,51,401.0672230300239
3448,2019-03-13 20:00:00,55,410.9281134456128
3449,2019-03-13 20:30:00,0,61.0
3450,2019-03-13 21:00:00,0,21.0
