Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,8966199,-,b'São Paulo',b'Brazil',-23.56,-46.63,-3,757,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,Temperature,DNI,GHI,Solar Zenith Angle,Wind Speed,Surface Albedo,Cloud Type,Fill Flag
2019,8,6,16,30,70,21.6,500,203,74.56,0.8,0.15,0,0
2019,8,6,17,0,50,20.5,342,104,80.78,0.6000000000000001,0.15,0,0
2019,8,6,17,30,19,19.6,105,25,87.06,0.9,0.15,0,0
2019,8,6,18,0,0,18.7,0,0,93.82000000000001,1.1,0.15,1,0
2019,8,6,18,30,0,18,0,0,100.46000000000001,1.1,0.15,0,0
2019,8,6,19,0,0,17.400000000000002,0,0,107.17,1.1,0.15,3,0
2019,8,6,19,30,0,17.1,0,0,113.94,1.1,0.15,0,0
2019,8,6,20,0,0,16.7,0,0,120.76,1.1,0.15,0,0
2019,8,6,20,30,0,16.7,0,0,127.61,1.1,0.15,0,0
2019,8,6,21,0,0,16.2,0,0,134.48,1,0.15,3,0
2019,8,6,21,30,0,15.9,0,0,141.35,1,0.15,0,0
2019,8,6,22,0,0,15.700000000000001,0,0,148.20000000000002,1,0.15,0,0
2019,8,6,22,30,0,15.4,0,0,154.99,1,0.15,0,0
2019,8,6,23,0,0,15.200000000000001,0,0,161.63,1,0.15,0,0
2019,8,6,23,30,0,15,0,0,167.82,1,0.15,0,0
2019,8,7,0,0,0,14.8,0,0,172.39000000000001,1,0.15,0,0
2019,8,7,0,30,0,14.600000000000001,0,0,171.83,1,0.15,0,0
2019,8,7,1,0,0,14.4,0,0,166.79,1,0.15,0,0
2019,8,7,1,30,0,14.200000000000001,0,0,160.48,1.1,0.15,0,0
2019,8,7,2,0,0,14.100000000000001,0,0,153.8,1.1,0.15,0,0
2019,8,7,2,30,0,13.9,0,0,147,1.1,0.15,0,0
2019,8,7,3,0,0,13.700000000000001,0,0,140.14000000000001,1.1,0.15,0,0
2019,8,7,3,30,0,13.600000000000001,0,0,133.26,1.2000000000000002,0.15,0,0
2019,8,7,4,0,0,13.4,0,0,126.39,1.2000000000000002,0.15,0,0
2019,8,7,4,30,0,13.200000000000001,0,0,119.54,1.2000000000000002,0.15,0,0
2019,8,7,5,0,0,13.100000000000001,0,0,112.72,1.2000000000000002,0.15,0,0
2019,8,7,5,30,0,13.100000000000001,0,0,105.95,1.3,0.15,0,0
2019,8,7,6,0,0,13,0,0,99.24000000000001,1.3,0.15,0,0
2019,8,7,6,30,0,14.4,0,0,92.61,1.8,0.15,0,0
2019,8,7,7,0,22,15.8,262,41,85.91,2.3000000000000003,0.15,0,0
2019,8,7,7,30,42,17.2,497,132,79.60000000000001,2.6,0.15,0,0
2019,8,7,8,0,54,18.7,636,236,73.4,2.9000000000000004,0.15,0,0
2019,8,7,8,30,63,20.3,720,340,67.39,3.2,0.15,0,0
2019,8,7,9,0,69,21.8,777,438,61.65,3.4000000000000004,0.15,0,0
2019,8,7,9,30,75,22.8,816,528,56.28,3.4000000000000004,0.15,0,0
2019,8,7,10,0,79,23.8,844,606,51.39,3.3000000000000003,0.15,0,0
2019,8,7,10,30,82,24.400000000000002,864,670,47.12,3.2,0.15,0,0
2019,8,7,11,0,86,25,875,719,43.68,3.2,0.15,0,0
2019,8,7,11,30,87,25.400000000000002,882,750,41.25,3.2,0.15,0,0
2019,8,7,12,0,89,25.700000000000003,884,766,40.050000000000004,3.1,0.15,0,0
2019,8,7,12,30,89,25.900000000000002,884,765,40.160000000000004,3,0.15,0,0
2019,8,7,13,0,203,26,9,210,41.58,2.9000000000000004,0.15,3,0
2019,8,7,13,30,328,25.900000000000002,86,390,44.19,2.7,0.15,3,0
2019,8,7,14,0,299,25.8,77,351,47.79,2.6,0.15,3,0
2019,8,7,14,30,127,25.5,0,127,52.18,2.3000000000000003,0.15,3,0
2019,8,7,15,0,169,25.200000000000003,7,172,57.160000000000004,2.1,0.15,3,0
2019,8,7,15,30,164,24.6,381,339,62.61,1.6,0.15,3,0
2019,8,7,16,0,82,23.900000000000002,621,310,68.39,1.2000000000000002,0.15,0,0
2019,8,7,16,30,67,22.900000000000002,519,206,74.44,0.9,0.15,0,0
2019,8,7,17,0,48,21.8,370,107,80.67,0.5,0.15,0,0
2019,8,7,17,30,19,21.5,128,26,86.97,0.5,0.15,0,0
2019,8,7,18,0,0,21.1,0,0,93.73,0.4,0.15,0,0
2019,8,7,18,30,0,20.8,0,0,100.38,0.5,0.15,0,0
2019,8,7,19,0,0,20.6,0,0,107.10000000000001,0.6000000000000001,0.15,0,0
2019,8,7,19,30,0,19.900000000000002,0,0,113.88,0.7000000000000001,0.15,0,0
2019,8,7,20,0,0,19.3,0,0,120.7,0.9,0.15,0,0
2019,8,7,20,30,0,19.3,0,0,127.56,0.9,0.15,0,0
2019,8,7,21,0,0,18.1,0,0,134.43,1.1,0.15,1,0
2019,8,7,21,30,0,17.7,0,0,141.3,1.1,0.15,0,0
2019,8,7,22,0,0,17.2,0,0,148.14000000000001,1.1,0.15,0,0
2019,8,7,22,30,0,16.900000000000002,0,0,154.92000000000002,1.1,0.15,0,0
2019,8,7,23,0,0,16.7,0,0,161.53,1.1,0.15,0,0
2019,8,7,23,30,0,16.5,0,0,167.67000000000002,1.1,0.15,0,0
2019,8,8,0,0,0,16.3,0,0,172.14000000000001,1.1,0.15,0,0
2019,8,8,0,30,0,16.1,0,0,171.58,1.1,0.15,0,0
2019,8,8,1,0,0,16,0,0,166.61,1.1,0.15,0,0
2019,8,8,1,30,0,15.9,0,0,160.33,1.1,0.15,0,0
2019,8,8,2,0,0,15.8,0,0,153.68,1.1,0.15,0,0
2019,8,8,2,30,0,15.700000000000001,0,0,146.88,1.1,0.15,0,0
2019,8,8,3,0,0,15.600000000000001,0,0,140.03,1.1,0.15,0,0
2019,8,8,3,30,0,15.5,0,0,133.15,1.1,0.15,0,0
2019,8,8,4,0,0,15.4,0,0,126.28,1.1,0.15,0,0
2019,8,8,4,30,0,15.3,0,0,119.43,1.1,0.15,0,0
2019,8,8,5,0,0,15.100000000000001,0,0,112.60000000000001,1.2000000000000002,0.15,0,0
2019,8,8,5,30,0,15,0,0,105.83,1.2000000000000002,0.15,0,0
2019,8,8,6,0,0,15,0,0,99.11,1.2000000000000002,0.15,0,0
2019,8,8,6,30,0,16.400000000000002,0,0,92.47,1.5,0.15,0,0
2019,8,8,7,0,24,17.900000000000002,247,42,85.76,1.7000000000000002,0.15,0,0
2019,8,8,7,30,45,19.200000000000003,479,133,79.45,1.9000000000000001,0.15,0,0
2019,8,8,8,0,60,20.5,613,237,73.23,2.1,0.15,0,0
2019,8,8,8,30,70,22.200000000000003,700,341,67.21000000000001,1.9000000000000001,0.15,0,0
2019,8,8,9,0,72,23.900000000000002,776,443,61.45,1.8,0.15,0,0
2019,8,8,9,30,78,24.8,818,535,56.06,1.7000000000000002,0.15,0,0
2019,8,8,10,0,85,25.700000000000003,840,612,51.15,1.6,0.15,0,0
2019,8,8,10,30,88,26.200000000000003,860,677,46.87,1.5,0.15,0,0
2019,8,8,11,0,94,26.6,868,725,43.410000000000004,1.5,0.15,0,0
2019,8,8,11,30,96,26.8,877,758,40.97,1.4000000000000001,0.15,0,0
2019,8,8,12,0,99,27,876,773,39.76,1.3,0.15,0,0
2019,8,8,12,30,99,27.1,876,771,39.88,1.1,0.15,0,0
2019,8,8,13,0,100,27.200000000000003,866,751,41.32,1,0.15,0,0
2019,8,8,13,30,99,27.1,856,715,43.95,0.9,0.15,0,0
2019,8,8,14,0,98,27,834,661,47.58,0.8,0.15,0,0
2019,8,8,14,30,94,26.700000000000003,811,593,51.980000000000004,0.7000000000000001,0.15,0,0
2019,8,8,15,0,91,26.5,772,512,56.99,0.5,0.15,1,0
2019,8,8,15,30,84,25.900000000000002,727,420,62.46,0.6000000000000001,0.15,0,0
2019,8,8,16,0,78,25.3,649,318,68.26,0.7000000000000001,0.15,0,0
2019,8,8,16,30,65,23.700000000000003,552,214,74.32000000000001,0.9,0.15,0,0
2019,8,8,17,0,47,22.1,397,112,80.57000000000001,1,0.15,0,0
2019,8,8,17,30,19,20.900000000000002,153,28,86.88,1,0.15,0,0
2019,8,8,18,0,0,19.8,0,0,93.65,1.1,0.15,0,0
2019,8,8,18,30,0,19.200000000000003,0,0,100.3,1.2000000000000002,0.15,0,0
2019,8,8,19,0,0,18.6,0,0,107.03,1.2000000000000002,0.15,0,0
2019,8,8,19,30,0,18.2,0,0,113.82000000000001,1.2000000000000002,0.15,0,0
2019,8,8,20,0,0,17.8,0,0,120.65,1.3,0.15,0,0
2019,8,8,20,30,0,17.8,0,0,127.5,1.3,0.15,0,0
2019,8,8,21,0,0,17.3,0,0,134.37,1.4000000000000001,0.15,0,0
2019,8,8,21,30,0,17.1,0,0,141.24,1.4000000000000001,0.15,0,0
2019,8,8,22,0,0,16.8,0,0,148.08,1.3,0.15,0,0
2019,8,8,22,30,0,16.6,0,0,154.85,1.3,0.15,0,0
2019,8,8,23,0,0,16.5,0,0,161.43,1.3,0.15,0,0
2019,8,8,23,30,0,16.3,0,0,167.52,1.3,0.15,0,0
2019,8,9,0,0,0,16.1,0,0,171.88,1.3,0.15,0,0
2019,8,9,0,30,0,15.9,0,0,171.31,1.3,0.15,0,0
2019,8,9,1,0,0,15.8,0,0,166.42000000000002,1.4000000000000001,0.15,0,0
2019,8,9,1,30,0,15.600000000000001,0,0,160.18,1.3,0.15,0,0
2019,8,9,2,0,0,15.5,0,0,153.55,1.3,0.15,0,0
2019,8,9,2,30,0,15.3,0,0,146.76,1.3,0.15,0,0
2019,8,9,3,0,0,15.200000000000001,0,0,139.91,1.3,0.15,0,0
2019,8,9,3,30,0,15,0,0,133.04,1.3,0.15,0,0
2019,8,9,4,0,0,14.9,0,0,126.16,1.3,0.15,0,0
2019,8,9,4,30,0,14.700000000000001,0,0,119.3,1.3,0.15,0,0
2019,8,9,5,0,0,14.600000000000001,0,0,112.48,1.3,0.15,0,0
2019,8,9,5,30,0,14.5,0,0,105.7,1.3,0.15,0,0
2019,8,9,6,0,0,14.5,0,0,98.97,1.3,0.15,0,0
2019,8,9,6,30,0,16,0,0,92.33,1.6,0.15,0,0
2019,8,9,7,0,23,17.5,315,47,85.61,1.9000000000000001,0.15,0,0
2019,8,9,7,30,42,18.900000000000002,544,143,79.28,2.1,0.15,0,0
2019,8,9,8,0,54,20.3,674,250,73.05,2.3000000000000003,0.15,0,0
2019,8,9,8,30,63,22.1,755,358,67.02,2.2,0.15,0,0
2019,8,9,9,0,73,24,796,455,61.25,2.2,0.15,0,0
2019,8,9,9,30,78,25,835,547,55.84,2.2,0.15,0,0
2019,8,9,10,0,83,26.1,862,626,50.910000000000004,2.3000000000000003,0.15,0,0
2019,8,9,10,30,86,26.6,882,692,46.61,2.3000000000000003,0.15,0,0
2019,8,9,11,0,90,27.1,892,741,43.13,2.3000000000000003,0.15,0,0
2019,8,9,11,30,251,27.400000000000002,572,685,40.69,2.3000000000000003,0.15,7,0
2019,8,9,12,0,92,27.8,902,788,39.47,2.2,0.15,0,0
2019,8,9,12,30,92,27.900000000000002,901,787,39.6,2.2,0.15,0,0
2019,8,9,13,0,93,28.1,892,766,41.06,2.1,0.15,0,0
2019,8,9,13,30,92,28,883,730,43.71,1.9000000000000001,0.15,0,0
2019,8,9,14,0,91,28,863,675,47.36,1.8,0.15,0,0
2019,8,9,14,30,87,27.6,838,605,51.79,1.6,0.15,0,0
2019,8,9,15,0,84,27.3,801,522,56.82,1.5,0.15,0,0
2019,8,9,15,30,77,26.700000000000003,757,429,62.300000000000004,1.2000000000000002,0.15,0,0
2019,8,9,16,0,70,26.1,689,327,68.13,0.9,0.15,0,0
2019,8,9,16,30,59,24.8,595,221,74.21000000000001,0.7000000000000001,0.15,0,0
2019,8,9,17,0,43,23.400000000000002,441,116,80.47,0.5,0.15,0,0
2019,8,9,17,30,18,22.700000000000003,189,29,86.8,0.7000000000000001,0.15,0,0
2019,8,9,18,0,0,22,0,0,93.57000000000001,0.8,0.15,0,0
2019,8,9,18,30,0,21.200000000000003,0,0,100.23,0.9,0.15,0,0
2019,8,9,19,0,0,20.5,0,0,106.96000000000001,0.9,0.15,0,0
2019,8,9,19,30,0,20.200000000000003,0,0,113.75,1,0.15,0,0
2019,8,9,20,0,0,19.900000000000002,0,0,120.59,1,0.15,0,0
2019,8,9,20,30,0,19.900000000000002,0,0,127.45,1,0.15,0,0
2019,8,9,21,0,0,19.400000000000002,0,0,134.32,1.1,0.15,0,0
2019,8,9,21,30,0,19.1,0,0,141.19,1.1,0.15,0,0
2019,8,9,22,0,0,18.900000000000002,0,0,148.02,1.1,0.15,0,0
2019,8,9,22,30,0,18.6,0,0,154.77,1.2000000000000002,0.15,0,0
2019,8,9,23,0,0,18.400000000000002,0,0,161.33,1.2000000000000002,0.15,0,0
2019,8,9,23,30,0,17.900000000000002,0,0,167.36,1.2000000000000002,0.15,0,0
2019,8,10,0,0,0,17.5,0,0,171.62,1.3,0.15,0,0
2019,8,10,0,30,0,17.1,0,0,171.04,1.3,0.15,0,0
2019,8,10,1,0,0,16.6,0,0,166.22,1.4000000000000001,0.15,0,0
2019,8,10,1,30,0,16.3,0,0,160.03,1.4000000000000001,0.15,0,0
2019,8,10,2,0,0,16,0,0,153.41,1.5,0.15,0,0
2019,8,10,2,30,0,15.9,0,0,146.63,1.6,0.15,0,0
2019,8,10,3,0,0,15.8,0,0,139.79,1.7000000000000002,0.15,0,0
2019,8,10,3,30,0,15.8,0,0,132.91,1.8,0.15,0,0
2019,8,10,4,0,0,15.700000000000001,0,0,126.04,2,0.15,0,0
2019,8,10,4,30,0,15.700000000000001,0,0,119.18,2.2,0.15,0,0
2019,8,10,5,0,0,15.600000000000001,0,0,112.35000000000001,2.3000000000000003,0.15,0,0
2019,8,10,5,30,0,15.5,0,0,105.56,2.4000000000000004,0.15,0,0
2019,8,10,6,0,0,15.4,0,0,98.83,2.4000000000000004,0.15,0,0
2019,8,10,6,30,0,16.400000000000002,0,0,92.18,2.9000000000000004,0.15,0,0
2019,8,10,7,0,25,17.5,258,45,85.46000000000001,3.4000000000000004,0.15,0,0
2019,8,10,7,30,47,19,485,138,79.11,3.5,0.15,0,0
2019,8,10,8,0,61,20.400000000000002,623,245,72.87,3.5,0.15,0,0
2019,8,10,8,30,72,22.200000000000003,708,351,66.82000000000001,3.7,0.15,0,0
2019,8,10,9,0,204,23.900000000000002,205,303,61.04,3.9000000000000004,0.15,4,0
2019,8,10,9,30,189,25.200000000000003,13,197,55.61,4.1000000000000005,0.15,3,0
2019,8,10,10,0,178,26.5,599,558,50.660000000000004,4.4,0.15,3,0
2019,8,10,10,30,93,27.200000000000003,864,690,46.35,4.4,0.15,0,0
2019,8,10,11,0,97,27.900000000000002,877,739,42.85,4.4,0.15,0,0
2019,8,10,11,30,98,28.200000000000003,888,775,40.4,4.3,0.15,0,0
2019,8,10,12,0,99,28.6,893,791,39.18,4.3,0.15,0,0
2019,8,10,12,30,99,28.700000000000003,892,789,39.32,4.1000000000000005,0.15,0,0
2019,8,10,13,0,98,28.900000000000002,886,769,40.79,4,0.15,0,0
2019,8,10,13,30,96,28.8,876,732,43.47,3.8000000000000003,0.15,0,0
2019,8,10,14,0,95,28.8,860,680,47.14,3.6,0.15,0,0
2019,8,10,14,30,91,28.5,837,611,51.6,3.4000000000000004,0.15,0,0
2019,8,10,15,0,85,28.3,806,528,56.65,3.1,0.15,0,0
2019,8,10,15,30,79,27.5,759,433,62.15,2.5,0.15,0,0
2019,8,10,16,0,72,26.700000000000003,689,330,67.99,1.8,0.15,0,0
2019,8,10,16,30,60,24.8,595,223,74.09,1.4000000000000001,0.15,0,0
2019,8,10,17,0,44,23,438,118,80.36,1.1,0.15,0,0
2019,8,10,17,30,19,22.1,187,30,86.71000000000001,1.1,0.15,0,0
2019,8,10,18,0,0,21.3,0,0,93.48,1.2000000000000002,0.15,0,0
2019,8,10,18,30,0,20.8,0,0,100.15,1.2000000000000002,0.15,0,0
2019,8,10,19,0,0,20.400000000000002,0,0,106.9,1.2000000000000002,0.15,0,0
2019,8,10,19,30,0,20.1,0,0,113.69,1.2000000000000002,0.15,0,0
2019,8,10,20,0,0,19.700000000000003,0,0,120.53,1.2000000000000002,0.15,0,0
2019,8,10,20,30,0,19.700000000000003,0,0,127.39,1.2000000000000002,0.15,0,0
2019,8,10,21,0,0,19.200000000000003,0,0,134.26,1.3,0.15,0,0
2019,8,10,21,30,0,18.900000000000002,0,0,141.13,1.3,0.15,0,0
2019,8,10,22,0,0,18.6,0,0,147.95000000000002,1.3,0.15,0,0
2019,8,10,22,30,0,18.400000000000002,0,0,154.69,1.3,0.15,0,0
2019,8,10,23,0,0,18.1,0,0,161.22,1.4000000000000001,0.15,0,0
2019,8,10,23,30,0,17.900000000000002,0,0,167.20000000000002,1.4000000000000001,0.15,0,0
2019,8,11,0,0,0,17.6,0,0,171.36,1.3,0.15,0,0
2019,8,11,0,30,0,17.3,0,0,170.76,1.3,0.15,0,0
2019,8,11,1,0,0,17,0,0,166.01,1.3,0.15,0,0
2019,8,11,1,30,0,16.5,0,0,159.86,1.3,0.15,0,0
2019,8,11,2,0,0,16.1,0,0,153.27,1.3,0.15,0,0
2019,8,11,2,30,0,15.700000000000001,0,0,146.5,1.2000000000000002,0.15,0,0
2019,8,11,3,0,0,15.200000000000001,0,0,139.66,1.2000000000000002,0.15,0,0
2019,8,11,3,30,0,15,0,0,132.79,1.2000000000000002,0.15,0,0
2019,8,11,4,0,0,14.700000000000001,0,0,125.91,1.2000000000000002,0.15,0,0
2019,8,11,4,30,0,14.5,0,0,119.05,1.3,0.15,0,0
2019,8,11,5,0,0,14.4,0,0,112.22,1.4000000000000001,0.15,0,0
2019,8,11,5,30,0,14.600000000000001,0,0,105.42,1.5,0.15,0,0
2019,8,11,6,0,0,14.8,0,0,98.69,1.6,0.15,0,0
2019,8,11,6,30,0,16,0,0,92.03,2.3000000000000003,0.15,0,0
2019,8,11,7,0,27,17.2,178,42,85.3,2.9000000000000004,0.15,0,0
2019,8,11,7,30,56,18.2,391,131,78.94,3.2,0.15,0,0
2019,8,11,8,0,78,19.200000000000003,517,232,72.69,3.5,0.15,0,0
2019,8,11,8,30,95,20.1,611,337,66.62,3.5,0.15,0,0
2019,8,11,9,0,129,21.1,608,425,60.82,3.5,0.15,0,0
2019,8,11,9,30,140,21.900000000000002,659,515,55.38,3.4000000000000004,0.15,0,0
2019,8,11,10,0,152,22.700000000000003,690,591,50.42,3.2,0.15,0,0
2019,8,11,10,30,158,23.400000000000002,717,656,46.08,3,0.15,0,0
2019,8,11,11,0,166,24,729,702,42.57,2.8000000000000003,0.15,0,0
2019,8,11,11,30,169,24.6,741,735,40.1,2.7,0.15,0,0
2019,8,11,12,0,170,25.1,745,751,38.88,2.5,0.15,0,0
2019,8,11,12,30,172,25.3,745,751,39.03,2.4000000000000004,0.15,0,0
2019,8,11,13,0,171,25.5,736,731,40.52,2.4000000000000004,0.15,0,0
2019,8,11,13,30,168,25.400000000000002,722,694,43.22,2.4000000000000004,0.15,0,0
2019,8,11,14,0,163,25.3,700,641,46.92,2.5,0.15,0,0
2019,8,11,14,30,154,24.900000000000002,670,573,51.4,2.6,0.15,0,0
2019,8,11,15,0,130,24.6,669,500,56.480000000000004,2.7,0.15,0,0
2019,8,11,15,30,119,23.8,615,408,62,2.9000000000000004,0.15,0,0
2019,8,11,16,0,110,23,524,308,67.86,3.1,0.15,0,0
2019,8,11,16,30,90,21.5,418,205,73.97,3,0.15,0,0
2019,8,11,17,0,63,20.1,248,105,80.26,3,0.15,0,0
2019,8,11,17,30,22,19.1,59,25,86.61,3.1,0.15,0,0
2019,8,11,18,0,0,18.1,0,0,93.4,3.2,0.15,0,0
2019,8,11,18,30,0,17.6,0,0,100.08,3,0.15,0,0
2019,8,11,19,0,0,17.1,0,0,106.83,2.9000000000000004,0.15,0,0
2019,8,11,19,30,0,16.900000000000002,0,0,113.63,2.7,0.15,0,0
2019,8,11,20,0,0,16.7,0,0,120.47,2.6,0.15,0,0
2019,8,11,20,30,0,16.7,0,0,127.33,2.6,0.15,0,0
2019,8,11,21,0,0,16.400000000000002,0,0,134.21,2.4000000000000004,0.15,0,0
2019,8,11,21,30,0,16.3,0,0,141.07,2.3000000000000003,0.15,0,0
2019,8,11,22,0,0,16.2,0,0,147.89000000000001,2.2,0.15,0,0
2019,8,11,22,30,0,16.1,0,0,154.61,2.1,0.15,0,0
2019,8,11,23,0,0,16,0,0,161.11,2.1,0.15,0,0
2019,8,11,23,30,0,15.9,0,0,167.03,2,0.15,0,0
2019,8,12,0,0,0,15.9,0,0,171.09,2,0.15,0,0
2019,8,12,0,30,0,15.8,0,0,170.48,1.9000000000000001,0.15,0,0
2019,8,12,1,0,0,15.700000000000001,0,0,165.8,1.8,0.15,0,0
2019,8,12,1,30,0,15.600000000000001,0,0,159.69,1.7000000000000002,0.15,0,0
2019,8,12,2,0,0,15.600000000000001,0,0,153.12,1.6,0.15,0,0
2019,8,12,2,30,0,15.5,0,0,146.36,1.6,0.15,0,0
2019,8,12,3,0,0,15.4,0,0,139.53,1.5,0.15,0,0
2019,8,12,3,30,0,15.3,0,0,132.66,1.5,0.15,0,0
2019,8,12,4,0,0,15.200000000000001,0,0,125.78,1.4000000000000001,0.15,0,0
2019,8,12,4,30,0,15,0,0,118.92,1.4000000000000001,0.15,0,0
2019,8,12,5,0,0,14.9,0,0,112.08,1.5,0.15,0,0
2019,8,12,5,30,0,14.9,0,0,105.28,1.6,0.15,0,0
2019,8,12,6,0,0,14.9,0,0,98.54,1.7000000000000002,0.15,0,0
2019,8,12,6,30,0,16.2,0,0,91.87,2.3000000000000003,0.15,0,0
2019,8,12,7,0,28,17.5,218,46,85.14,2.9000000000000004,0.15,0,0
2019,8,12,7,30,54,19,432,138,78.77,3.1,0.15,0,0
2019,8,12,8,0,71,20.5,577,245,72.5,3.3000000000000003,0.15,0,0
2019,8,12,8,30,84,22.400000000000002,666,350,66.42,3.6,0.15,0,0
2019,8,12,9,0,92,24.400000000000002,733,451,60.61,3.8000000000000003,0.15,0,0
2019,8,12,9,30,99,25.8,776,542,55.15,3.8000000000000003,0.15,0,0
2019,8,12,10,0,103,27.200000000000003,810,622,50.160000000000004,3.7,0.15,0,0
2019,8,12,10,30,108,28,832,688,45.81,3.6,0.15,0,0
2019,8,12,11,0,111,28.8,848,738,42.28,3.4000000000000004,0.15,0,0
2019,8,12,11,30,113,29.200000000000003,855,769,39.81,3.3000000000000003,0.15,0,0
2019,8,12,12,0,113,29.6,859,785,38.58,3.2,0.15,0,0
2019,8,12,12,30,113,29.8,859,783,38.74,3.2,0.15,0,0
2019,8,12,13,0,114,29.900000000000002,848,761,40.25,3.1,0.15,0,0
2019,8,12,13,30,111,29.8,837,724,42.97,3,0.15,0,0
2019,8,12,14,0,110,29.8,816,669,46.7,2.9000000000000004,0.15,0,0
2019,8,12,14,30,105,29.400000000000002,789,600,51.2,2.7,0.15,0,0
2019,8,12,15,0,99,29.1,755,518,56.31,2.5,0.15,0,0
2019,8,12,15,30,91,28.400000000000002,708,425,61.85,2.1,0.15,0,0
2019,8,12,16,0,85,27.700000000000003,625,322,67.73,1.6,0.15,0,0
2019,8,12,16,30,70,26,528,217,73.86,1.2000000000000002,0.15,0,0
2019,8,12,17,0,53,24.3,357,114,80.16,0.8,0.15,0,0
2019,8,12,17,30,21,23.8,133,29,86.53,0.8,0.15,0,0
2019,8,12,18,0,0,23.3,0,0,93.32000000000001,0.8,0.15,0,0
2019,8,12,18,30,0,23.200000000000003,0,0,100.01,0.8,0.15,0,0
2019,8,12,19,0,0,23.200000000000003,0,0,106.76,0.7000000000000001,0.15,0,0
2019,8,12,19,30,0,23,0,0,113.57000000000001,0.7000000000000001,0.15,0,0
2019,8,12,20,0,0,22.900000000000002,0,0,120.41,0.7000000000000001,0.15,0,0
2019,8,12,20,30,0,22.900000000000002,0,0,127.28,0.7000000000000001,0.15,0,0
2019,8,12,21,0,0,22,0,0,134.15,0.8,0.15,0,0
2019,8,12,21,30,0,21.5,0,0,141.01,0.9,0.15,0,0
2019,8,12,22,0,0,21,0,0,147.82,1,0.15,0,0
2019,8,12,22,30,0,20.5,0,0,154.53,1.1,0.15,0,0
2019,8,12,23,0,0,20,0,0,161,1.2000000000000002,0.15,0,0
2019,8,12,23,30,0,19.6,0,0,166.86,1.2000000000000002,0.15,0,0
2019,8,13,0,0,0,19.200000000000003,0,0,170.81,1.2000000000000002,0.15,0,0
2019,8,13,0,30,0,18.900000000000002,0,0,170.19,1.3,0.15,0,0
2019,8,13,1,0,0,18.6,0,0,165.57,1.3,0.15,0,0
2019,8,13,1,30,0,18.400000000000002,0,0,159.51,1.4000000000000001,0.15,0,0
2019,8,13,2,0,0,18.2,0,0,152.96,1.4000000000000001,0.15,1,0
2019,8,13,2,30,0,18,0,0,146.22,1.4000000000000001,0.15,1,0
2019,8,13,3,0,0,17.900000000000002,0,0,139.39000000000001,1.5,0.15,1,0
2019,8,13,3,30,0,17.7,0,0,132.52,1.5,0.15,0,0
2019,8,13,4,0,0,17.6,0,0,125.65,1.6,0.15,3,0
2019,8,13,4,30,0,17.5,0,0,118.78,1.6,0.15,0,0
2019,8,13,5,0,0,17.400000000000002,0,0,111.94,1.6,0.15,0,0
2019,8,13,5,30,0,17.3,0,0,105.13,1.5,0.15,0,0
2019,8,13,6,0,0,17.3,0,0,98.38,1.5,0.15,0,0
2019,8,13,6,30,0,18.2,0,0,91.71000000000001,1.6,0.15,0,0
2019,8,13,7,0,29,19.200000000000003,160,43,84.98,1.8,0.15,0,0
2019,8,13,7,30,62,19.900000000000002,355,132,78.59,2.4000000000000004,0.15,0,0
2019,8,13,8,0,89,20.700000000000003,462,230,72.31,3,0.15,0,0
2019,8,13,8,30,108,21.3,556,333,66.21000000000001,3.4000000000000004,0.15,0,0
2019,8,13,9,0,144,21.8,558,420,60.39,3.7,0.15,0,0
2019,8,13,9,30,157,22.1,610,508,54.910000000000004,3.9000000000000004,0.15,0,0
2019,8,13,10,0,170,22.400000000000002,4,172,49.9,4,0.15,3,0
2019,8,13,10,30,131,22.6,0,131,45.53,4,0.15,3,0
2019,8,13,11,0,135,22.8,1,136,41.99,4.1000000000000005,0.15,3,0
2019,8,13,11,30,146,22.700000000000003,3,148,39.5,4.2,0.15,3,0
2019,8,13,12,0,258,22.700000000000003,16,270,38.28,4.4,0.15,3,0
2019,8,13,12,30,246,22.400000000000002,14,258,38.44,4.5,0.15,3,0
2019,8,13,13,0,242,22.1,14,252,39.97,4.6000000000000005,0.15,3,0
2019,8,13,13,30,161,21.5,4,164,42.72,4.7,0.15,3,0
