,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
2256,1.2858602205912273,0.024112873154240103,0.009431123733520508,0.00048407736268085976,0.1,5.0,,6.0,4,2,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 6, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2252,1.3800474007924397,0.21248520716279928,0.009727080663045248,0.0016308019654318923,0.1,5.0,,6.0,2,6,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 6, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2248,1.2259822686513264,0.021310084943874503,0.009093920389811197,1.6610017802779326e-05,0.1,5.0,,6.0,2,4,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 6, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2244,1.3975104490915935,0.06264171331422597,0.010774930318196615,0.0009669719178304174,0.1,5.0,,6.0,2,2,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2240,1.2794503370920818,0.034396206828951274,0.009717543919881185,0.000438643809530145,0.1,5.0,,6.0,1,6,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 6, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2236,1.2823249499003093,0.025753110214671613,0.009703477223714193,0.0005383036176265557,0.1,5.0,,6.0,1,4,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 6, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2228,0.7348066171010336,0.004239913530023103,0.00877086321512858,0.00047402523691712957,0.1,5.0,,2.0,4,6,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2192,1.4996507962544758,0.06749870265875337,0.005202929178873698,0.007358053008829894,0.1,5.0,,,4,6,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2224,0.7197384039560953,0.0020968873173525266,0.009057203928629557,0.000856517638405822,0.1,5.0,,2.0,4,4,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2220,0.7145662307739258,0.004902852046862855,0.008738040924072266,0.0005088843743939889,0.1,5.0,,2.0,4,2,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2216,0.8383843104044596,0.05455640197070298,0.02440635363260905,0.019043584973424843,0.1,5.0,,2.0,2,6,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2212,0.7133939266204834,0.007340206965256238,0.005201896031697591,0.007356591918081517,0.1,5.0,,2.0,2,4,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2208,0.739416758219401,0.02655192675539716,0.015613953272501627,4.7537792297166755e-06,0.1,5.0,,2.0,2,2,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2204,0.7133856614430746,0.00736395435561734,0.005200703938802083,0.007354906044141082,0.1,5.0,,2.0,1,6,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2200,0.7290144761403402,0.019474428131403772,0.015615065892537435,3.2360193048321935e-06,0.1,5.0,,2.0,1,4,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2264,1.3585227330525715,0.04048339041446008,0.01040506362915039,0.0005296899307024779,0.1,5.0,,6.0,4,6,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 6, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2268,1.4103099505106609,0.06316419196432312,0.009082794189453125,3.8250147846146304e-05,0.1,5.0,,10.0,1,2,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2272,1.460317850112915,0.0710508419795398,0.01031796137491862,0.00046335489341496443,0.1,5.0,,10.0,1,4,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2276,1.7902617454528809,0.13877074145574758,0.009973764419555664,0.001411413716631622,0.1,5.0,,10.0,1,6,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2336,0.5960884888966879,0.008127567235728448,0.009676297505696615,0.0005042693792730406,0.1,5.0,sqrt,,4,6,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2332,0.5934567451477051,0.014767175349124582,0.00897375742594401,0.0008257814942872164,0.1,5.0,sqrt,,4,4,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2328,0.6030696233113607,0.010121524844062764,0.01042612393697103,0.00038412527466246614,0.1,5.0,sqrt,,4,2,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2324,0.6856732368469238,0.02561950988524681,0.011564970016479492,0.0012590116219015983,0.1,5.0,sqrt,,2,6,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2320,0.6109051704406738,0.01777656842032155,0.010105768839518229,0.0008275024114790615,0.1,5.0,sqrt,,2,4,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2316,0.6109685103098551,0.020966849687520276,0.009613116582234701,0.0004754319678981494,0.1,5.0,sqrt,,2,2,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2312,0.6365282535552979,0.04264731089166203,0.009488423665364584,0.0009680063915204279,0.1,5.0,sqrt,,1,6,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2308,0.600358804066976,0.015725937804051734,0.010423580805460611,0.0005986291350140633,0.1,5.0,sqrt,,1,4,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2304,0.6382243633270264,0.053436825110814296,0.010955174763997396,0.0008329649642478626,0.1,5.0,sqrt,,1,2,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2300,1.8495735327402751,0.12249134119812707,0.010343313217163086,0.00260831421278873,0.1,5.0,,10.0,4,6,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2296,1.6807496547698975,0.11030875942442256,0.021006345748901367,0.014770980671781534,0.1,5.0,,10.0,4,4,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2292,1.5924346446990967,0.045748297268788964,0.015631914138793945,2.0621024918548976e-05,0.1,5.0,,10.0,4,2,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2288,1.3851056098937988,0.06292995572461553,0.010398785273234049,0.007353078130245137,0.1,5.0,,10.0,2,6,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2284,1.3850902716318767,0.06545223834408433,0.010414441426595053,0.007364122157588452,0.1,5.0,,10.0,2,4,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2280,1.395877520243327,0.07198789710020674,0.010427236557006836,0.007373188027714848,0.1,5.0,,10.0,2,2,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2196,0.7081704139709473,0.007335605378210204,0.01041086514790853,0.007361594647127896,0.1,5.0,,2.0,1,2,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2188,1.4944322903951008,0.06290744971889244,0.010425885518391928,0.007372228424138911,0.1,5.0,,,4,4,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2040,1.1211689313252766,0.07763261203949252,0.010367631912231445,0.0013070462839120962,0.1,,log2,,4,2,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2076,0.3502779006958008,0.004051133905413749,0.010535478591918945,0.001006287878948482,0.1,,log2,2.0,4,2,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2104,0.5019921461741129,0.00047668678508757024,0.010420878728230795,0.007368699986388876,0.1,,log2,6.0,2,4,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 6, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2100,0.5179653167724609,0.0017974586612510873,0.009522199630737305,0.006761262684760453,0.1,,log2,6.0,2,2,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2096,0.5166622002919515,0.028399319609723094,0.015627304712931316,2.1065855195336817e-05,0.1,,log2,6.0,1,6,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 6, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2092,0.49526818593343097,0.007180618238135949,0.01646256446838379,0.0011638420135021417,0.1,,log2,6.0,1,4,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 6, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2088,0.5271619160970052,0.00792268157999254,0.012176195780436197,0.008885570266127959,0.1,,log2,6.0,1,2,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 6, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2084,0.3623085816701253,0.005617714102577432,0.010430733362833658,0.007375645007082863,0.1,,log2,2.0,4,6,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2080,0.3891044457753499,0.04310527646758451,0.010415951410929361,0.007365189880966126,0.1,,log2,2.0,4,4,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2072,0.35537012418111164,0.0019469474821724436,0.009078025817871094,9.18579065258452e-05,0.1,,log2,2.0,2,6,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2184,1.4892569382985432,0.06028927419901537,0.015595197677612305,1.8388652778185246e-05,0.1,5.0,,,4,2,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2068,0.3612692356109619,0.005449414512708624,0.00970133145650228,0.001318965631422226,0.1,,log2,2.0,2,4,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2064,0.34431831041971844,0.0025723501780650416,0.009712934494018555,0.0008889544068663242,0.1,,log2,2.0,2,2,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2060,0.34681272506713867,0.0014859737166125764,0.0093231201171875,0.0008807492754121714,0.1,,log2,2.0,1,6,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2056,0.35082093874613446,0.0007978660878603228,0.010083198547363281,0.0008265908756055285,0.1,,log2,2.0,1,4,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2052,0.37530946731567383,0.046532665484242286,0.010710477828979492,0.00044781106737462503,0.1,,log2,2.0,1,2,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2048,1.132053295771281,0.06350726978669366,0.01003114382425944,0.0008809391168247101,0.1,,log2,,4,6,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2044,1.1304369767506917,0.07816656209107033,0.011136213938395182,0.0016053060605369616,0.1,,log2,,4,4,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': None, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2108,0.5127363204956055,0.0036373328201510344,0.007600466410319011,0.0063834014151229355,0.1,,log2,6.0,2,6,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 6, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2112,0.513613224029541,0.008101328404668904,0.010409275690714518,0.007360478541684128,0.1,,log2,6.0,4,2,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 6, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2116,0.502967357635498,0.007296451265927547,0.017401377360026043,0.0025298870360176626,0.1,,log2,6.0,4,4,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 6, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2120,0.4425946871439616,0.007342207406708036,0.01040959358215332,0.0073606963022199955,0.1,,log2,6.0,4,6,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 6, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2180,1.5361077785491943,0.08492285406709757,0.005198319753011067,0.00735153429626021,0.1,5.0,,,2,6,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2176,1.6489425500233967,0.07609402795615791,0.009629964828491211,0.00046531273162831463,0.1,5.0,,,2,4,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2172,1.74755859375,0.12871895182670032,0.009648958841959635,0.007826470004437747,0.1,5.0,,,2,2,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2168,1.510071833928426,0.06545082865453572,0.005200386047363281,0.007354456477756965,0.1,5.0,,,1,6,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2164,1.50527024269104,0.059722254318936366,0.005207618077596028,0.007364684112995609,0.1,5.0,,,1,4,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2160,1.5000425974527996,0.06654752906778842,0.005204041798909505,0.007359626491174302,0.1,5.0,,,1,2,100,"{'ccp_alpha': 0.1, 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2156,0.5050930976867676,0.007387855750495978,0.005207459131876628,0.007364459329803549,0.1,,log2,10.0,4,6,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 10, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2152,0.5067936579386393,0.01773974945156532,0.015620549519856771,1.2363075563195582e-06,0.1,,log2,10.0,4,4,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 10, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2148,0.494687557220459,0.007397446294615206,0.0052076975504557295,0.007364796504591637,0.1,,log2,10.0,4,2,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2144,0.5467391808827718,0.0662910373536019,0.005202372868855794,0.0073572662676576915,0.1,,log2,10.0,2,6,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 10, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
2140,0.4946916898091634,0.007374413617811562,0.015618244806925455,4.00057250615858e-06,0.1,,log2,10.0,2,4,100,"{'ccp_alpha': 0.1, 'max_depth': None, 'max_features': 'log2', 'max_leaf_nodes': 10, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",-0.1444147646579119,-0.14482700544233582,-0.14483817300308768,-0.14469331436777846,0.0001970171468905688,3457
