,Year,Month,Day,Hour,Minute,DHI,Temperature,DNI,GHI,Solar Zenith Angle,Wind Speed,Surface Albedo,Cloud Type,Fill Flag,datetime,datetime_utc,datetime_local
13949,2019,10,18,14,30,251,32.0,625,728,40.2,3.4000000000000004,0.13,3,7,2019-10-18 14:30:00,2019-10-18 14:30:00+00:00,2019-10-18 14:30:00-03:00
13950,2019,10,18,15,0,304,31.5,342,538,46.94,3.2,0.13,7,0,2019-10-18 15:00:00,2019-10-18 15:00:00+00:00,2019-10-18 15:00:00-03:00
13951,2019,10,18,15,30,159,30.700000000000003,2,160,53.76,2.9000000000000004,0.13,4,0,2019-10-18 15:30:00,2019-10-18 15:30:00+00:00,2019-10-18 15:30:00-03:00
13952,2019,10,18,16,0,199,30.0,43,220,60.61,2.7,0.13,6,0,2019-10-18 16:00:00,2019-10-18 16:00:00+00:00,2019-10-18 16:00:00-03:00
13953,2019,10,18,16,30,7,28.9,0,7,67.47,2.4000000000000004,0.13,6,0,2019-10-18 16:30:00,2019-10-18 16:30:00+00:00,2019-10-18 16:30:00-03:00
13954,2019,10,18,17,0,91,27.8,0,91,74.32000000000001,2.1,0.13,6,7,2019-10-18 17:00:00,2019-10-18 17:00:00+00:00,2019-10-18 17:00:00-03:00
13955,2019,10,18,17,30,46,26.1,0,46,81.13,1.8,0.13,8,7,2019-10-18 17:30:00,2019-10-18 17:30:00+00:00,2019-10-18 17:30:00-03:00
13956,2019,10,18,18,0,10,24.4,26,11,87.77,1.5,0.13,8,5,2019-10-18 18:00:00,2019-10-18 18:00:00+00:00,2019-10-18 18:00:00-03:00
13957,2019,10,18,18,30,0,23.5,0,0,94.76,1.5,0.13,7,0,2019-10-18 18:30:00,2019-10-18 18:30:00+00:00,2019-10-18 18:30:00-03:00
13958,2019,10,18,19,0,0,22.6,0,0,101.41,1.5,0.13,7,0,2019-10-18 19:00:00,2019-10-18 19:00:00+00:00,2019-10-18 19:00:00-03:00
13959,2019,10,18,19,30,0,22.1,0,0,107.95,1.5,0.13,7,0,2019-10-18 19:30:00,2019-10-18 19:30:00+00:00,2019-10-18 19:30:00-03:00
13960,2019,10,18,20,0,0,21.6,0,0,114.34,1.5,0.13,7,0,2019-10-18 20:00:00,2019-10-18 20:00:00+00:00,2019-10-18 20:00:00-03:00
13961,2019,10,18,20,30,0,21.6,0,0,120.52,1.5,0.13,7,0,2019-10-18 20:30:00,2019-10-18 20:30:00+00:00,2019-10-18 20:30:00-03:00
13962,2019,10,18,21,0,0,20.9,0,0,126.42,1.8,0.14,7,0,2019-10-18 21:00:00,2019-10-18 21:00:00+00:00,2019-10-18 21:00:00-03:00
13963,2019,10,18,21,30,0,20.6,0,0,131.94,1.9,0.14,7,0,2019-10-18 21:30:00,2019-10-18 21:30:00+00:00,2019-10-18 21:30:00-03:00
13964,2019,10,18,22,0,0,20.3,0,0,136.91,2.0,0.14,7,0,2019-10-18 22:00:00,2019-10-18 22:00:00+00:00,2019-10-18 22:00:00-03:00
13965,2019,10,18,22,30,0,20.200000000000003,0,0,141.12,1.9,0.14,7,0,2019-10-18 22:30:00,2019-10-18 22:30:00+00:00,2019-10-18 22:30:00-03:00
13966,2019,10,18,23,0,0,20.0,0,0,144.32,1.8,0.14,7,0,2019-10-18 23:00:00,2019-10-18 23:00:00+00:00,2019-10-18 23:00:00-03:00
13967,2019,10,18,23,30,0,19.9,0,0,146.20000000000002,1.7000000000000002,0.14,4,0,2019-10-18 23:30:00,2019-10-18 23:30:00+00:00,2019-10-18 23:30:00-03:00
13968,2019,10,19,0,0,0,19.8,0,0,146.54,1.6,0.14,7,0,2019-10-19 00:00:00,2019-10-19 00:00:00+00:00,2019-10-19 00:00:00-03:00
13969,2019,10,19,0,30,0,19.700000000000003,0,0,145.3,1.6,0.14,7,0,2019-10-19 00:30:00,2019-10-19 00:30:00+00:00,2019-10-19 00:30:00-03:00
13970,2019,10,19,1,0,0,19.6,0,0,142.64,1.6,0.14,7,0,2019-10-19 01:00:00,2019-10-19 01:00:00+00:00,2019-10-19 01:00:00-03:00
13971,2019,10,19,1,30,0,19.5,0,0,138.82,1.6,0.14,7,0,2019-10-19 01:30:00,2019-10-19 01:30:00+00:00,2019-10-19 01:30:00-03:00
13972,2019,10,19,2,0,0,19.4,0,0,134.15,1.6,0.14,0,0,2019-10-19 02:00:00,2019-10-19 02:00:00+00:00,2019-10-19 02:00:00-03:00
13973,2019,10,19,2,30,0,19.4,0,0,128.85,1.7000000000000002,0.14,7,0,2019-10-19 02:30:00,2019-10-19 02:30:00+00:00,2019-10-19 02:30:00-03:00
13974,2019,10,19,3,0,0,19.4,0,0,123.1,1.7000000000000002,0.14,7,0,2019-10-19 03:00:00,2019-10-19 03:00:00+00:00,2019-10-19 03:00:00-03:00
13975,2019,10,19,3,30,0,19.3,0,0,117.02,1.9,0.14,8,0,2019-10-19 03:30:00,2019-10-19 03:30:00+00:00,2019-10-19 03:30:00-03:00
13976,2019,10,19,4,0,0,19.200000000000003,0,0,110.72,2.0,0.14,8,0,2019-10-19 04:00:00,2019-10-19 04:00:00+00:00,2019-10-19 04:00:00-03:00
13977,2019,10,19,4,30,0,19.1,0,0,104.23,2.2,0.14,7,0,2019-10-19 04:30:00,2019-10-19 04:30:00+00:00,2019-10-19 04:30:00-03:00
13978,2019,10,19,5,0,0,19.0,0,0,97.62,2.4000000000000004,0.14,8,0,2019-10-19 05:00:00,2019-10-19 05:00:00+00:00,2019-10-19 05:00:00-03:00
13979,2019,10,19,5,30,0,19.1,0,0,90.91,2.6,0.14,8,0,2019-10-19 05:30:00,2019-10-19 05:30:00+00:00,2019-10-19 05:30:00-03:00
13980,2019,10,19,6,0,23,19.1,0,23,84.01,2.7,0.14,7,7,2019-10-19 06:00:00,2019-10-19 06:00:00+00:00,2019-10-19 06:00:00-03:00
13981,2019,10,19,6,30,39,19.6,0,39,77.24,3.0,0.14,7,7,2019-10-19 06:30:00,2019-10-19 06:30:00+00:00,2019-10-19 06:30:00-03:00
13982,2019,10,19,7,0,105,20.0,0,105,70.4,3.2,0.14,8,0,2019-10-19 07:00:00,2019-10-19 07:00:00+00:00,2019-10-19 07:00:00-03:00
13983,2019,10,19,7,30,103,20.9,0,103,63.54,3.1,0.14,8,0,2019-10-19 07:30:00,2019-10-19 07:30:00+00:00,2019-10-19 07:30:00-03:00
13984,2019,10,19,8,0,135,21.700000000000003,0,135,56.67,3.1,0.14,8,0,2019-10-19 08:00:00,2019-10-19 08:00:00+00:00,2019-10-19 08:00:00-03:00
13985,2019,10,19,8,30,212,22.9,12,219,49.83,2.8000000000000003,0.14,6,0,2019-10-19 08:30:00,2019-10-19 08:30:00+00:00,2019-10-19 08:30:00-03:00
13986,2019,10,19,9,0,359,24.0,131,455,43.04,2.6,0.14,7,0,2019-10-19 09:00:00,2019-10-19 09:00:00+00:00,2019-10-19 09:00:00-03:00
13987,2019,10,19,9,30,361,25.1,388,674,36.35,2.3000000000000003,0.14,7,0,2019-10-19 09:30:00,2019-10-19 09:30:00+00:00,2019-10-19 09:30:00-03:00
13988,2019,10,19,10,0,362,26.3,513,807,29.85,2.1,0.14,7,0,2019-10-19 10:00:00,2019-10-19 10:00:00+00:00,2019-10-19 10:00:00-03:00
13989,2019,10,19,10,30,385,27.3,545,884,23.7,2.1,0.14,7,7,2019-10-19 10:30:00,2019-10-19 10:30:00+00:00,2019-10-19 10:30:00-03:00
13990,2019,10,19,11,0,191,28.3,812,963,18.3,2.1,0.14,1,0,2019-10-19 11:00:00,2019-10-19 11:00:00+00:00,2019-10-19 11:00:00-03:00
13991,2019,10,19,11,30,193,28.8,818,985,14.49,2.3000000000000003,0.14,1,0,2019-10-19 11:30:00,2019-10-19 11:30:00+00:00,2019-10-19 11:30:00-03:00
13992,2019,10,19,12,0,172,29.3,852,1000,13.69,2.6,0.14,0,0,2019-10-19 12:00:00,2019-10-19 12:00:00+00:00,2019-10-19 12:00:00-03:00
13993,2019,10,19,12,30,448,29.4,431,862,16.36,3.0,0.14,2,7,2019-10-19 12:30:00,2019-10-19 12:30:00+00:00,2019-10-19 12:30:00-03:00
13994,2019,10,19,13,0,356,29.4,24,379,21.21,3.3000000000000003,0.14,3,0,2019-10-19 13:00:00,2019-10-19 13:00:00+00:00,2019-10-19 13:00:00-03:00
13995,2019,10,19,13,30,393,29.0,41,429,27.1,3.7,0.14,3,0,2019-10-19 13:30:00,2019-10-19 13:30:00+00:00,2019-10-19 13:30:00-03:00
13996,2019,10,19,14,0,172,28.6,787,829,33.47,4.1000000000000005,0.14,0,0,2019-10-19 14:00:00,2019-10-19 14:00:00+00:00,2019-10-19 14:00:00-03:00
13997,2019,10,19,14,30,296,27.700000000000003,494,674,40.09,4.5,0.14,3,7,2019-10-19 14:30:00,2019-10-19 14:30:00+00:00,2019-10-19 14:30:00-03:00
13998,2019,10,19,15,0,332,26.700000000000003,153,437,46.84,5.0,0.14,3,0,2019-10-19 15:00:00,2019-10-19 15:00:00+00:00,2019-10-19 15:00:00-03:00
13999,2019,10,19,15,30,267,25.4,83,317,53.67,5.2,0.14,3,0,2019-10-19 15:30:00,2019-10-19 15:30:00+00:00,2019-10-19 15:30:00-03:00
14000,2019,10,19,16,0,163,24.1,7,167,60.52,5.5,0.14,3,0,2019-10-19 16:00:00,2019-10-19 16:00:00+00:00,2019-10-19 16:00:00-03:00
14001,2019,10,19,16,30,89,22.8,0,89,67.38,5.6000000000000005,0.14,3,7,2019-10-19 16:30:00,2019-10-19 16:30:00+00:00,2019-10-19 16:30:00-03:00
14002,2019,10,19,17,0,96,21.5,381,199,74.23,5.6000000000000005,0.14,0,0,2019-10-19 17:00:00,2019-10-19 17:00:00+00:00,2019-10-19 17:00:00-03:00
14003,2019,10,19,17,30,61,20.4,213,94,81.03,5.4,0.14,0,0,2019-10-19 17:30:00,2019-10-19 17:30:00+00:00,2019-10-19 17:30:00-03:00
14004,2019,10,19,18,0,14,19.4,24,15,87.67,5.1000000000000005,0.14,0,0,2019-10-19 18:00:00,2019-10-19 18:00:00+00:00,2019-10-19 18:00:00-03:00
14005,2019,10,19,18,30,0,19.0,0,0,94.64,4.9,0.14,1,0,2019-10-19 18:30:00,2019-10-19 18:30:00+00:00,2019-10-19 18:30:00-03:00
14006,2019,10,19,19,0,0,18.6,0,0,101.29,4.7,0.14,1,0,2019-10-19 19:00:00,2019-10-19 19:00:00+00:00,2019-10-19 19:00:00-03:00
14007,2019,10,19,19,30,0,18.4,0,0,107.82,4.6000000000000005,0.14,1,0,2019-10-19 19:30:00,2019-10-19 19:30:00+00:00,2019-10-19 19:30:00-03:00
14008,2019,10,19,20,0,0,18.2,0,0,114.19,4.5,0.14,0,0,2019-10-19 20:00:00,2019-10-19 20:00:00+00:00,2019-10-19 20:00:00-03:00
14009,2019,10,19,20,30,0,18.2,0,0,120.35,4.5,0.14,0,0,2019-10-19 20:30:00,2019-10-19 20:30:00+00:00,2019-10-19 20:30:00-03:00
14010,2019,10,19,21,0,0,17.7,0,0,126.23,4.3,0.14,0,0,2019-10-19 21:00:00,2019-10-19 21:00:00+00:00,2019-10-19 21:00:00-03:00
14011,2019,10,19,21,30,0,17.6,0,0,131.71,4.3,0.14,1,0,2019-10-19 21:30:00,2019-10-19 21:30:00+00:00,2019-10-19 21:30:00-03:00
14012,2019,10,19,22,0,0,17.400000000000002,0,0,136.65,4.2,0.14,0,0,2019-10-19 22:00:00,2019-10-19 22:00:00+00:00,2019-10-19 22:00:00-03:00
14013,2019,10,19,22,30,0,17.3,0,0,140.84,4.2,0.14,1,0,2019-10-19 22:30:00,2019-10-19 22:30:00+00:00,2019-10-19 22:30:00-03:00
14014,2019,10,19,23,0,0,17.1,0,0,144.0,4.1000000000000005,0.14,3,0,2019-10-19 23:00:00,2019-10-19 23:00:00+00:00,2019-10-19 23:00:00-03:00
14015,2019,10,19,23,30,0,17.0,0,0,145.85,4.1000000000000005,0.14,3,0,2019-10-19 23:30:00,2019-10-19 23:30:00+00:00,2019-10-19 23:30:00-03:00
14016,2019,10,20,0,0,0,16.8,0,0,146.18,4.1000000000000005,0.14,1,0,2019-10-20 00:00:00,2019-10-20 00:00:00+00:00,2019-10-20 00:00:00-03:00
14017,2019,10,20,0,30,0,16.7,0,0,144.95000000000002,4.1000000000000005,0.14,0,0,2019-10-20 00:30:00,2019-10-20 00:30:00+00:00,2019-10-20 00:30:00-03:00
14018,2019,10,20,1,0,0,16.6,0,0,142.3,4.0,0.14,8,0,2019-10-20 01:00:00,2019-10-20 01:00:00+00:00,2019-10-20 01:00:00-03:00
14019,2019,10,20,1,30,0,16.5,0,0,138.5,4.0,0.14,3,0,2019-10-20 01:30:00,2019-10-20 01:30:00+00:00,2019-10-20 01:30:00-03:00
14020,2019,10,20,2,0,0,16.400000000000002,0,0,133.85,4.1000000000000005,0.14,4,0,2019-10-20 02:00:00,2019-10-20 02:00:00+00:00,2019-10-20 02:00:00-03:00
14021,2019,10,20,2,30,0,16.3,0,0,128.57,4.1000000000000005,0.14,7,0,2019-10-20 02:30:00,2019-10-20 02:30:00+00:00,2019-10-20 02:30:00-03:00
14022,2019,10,20,3,0,0,16.1,0,0,122.85,4.1000000000000005,0.14,1,0,2019-10-20 03:00:00,2019-10-20 03:00:00+00:00,2019-10-20 03:00:00-03:00
14023,2019,10,20,3,30,0,16.0,0,0,116.79,4.1000000000000005,0.14,3,0,2019-10-20 03:30:00,2019-10-20 03:30:00+00:00,2019-10-20 03:30:00-03:00
14024,2019,10,20,4,0,0,15.9,0,0,110.5,4.1000000000000005,0.14,0,0,2019-10-20 04:00:00,2019-10-20 04:00:00+00:00,2019-10-20 04:00:00-03:00
14025,2019,10,20,4,30,0,15.7,0,0,104.03,4.0,0.14,0,0,2019-10-20 04:30:00,2019-10-20 04:30:00+00:00,2019-10-20 04:30:00-03:00
14026,2019,10,20,5,0,0,15.6,0,0,97.43,4.0,0.14,0,0,2019-10-20 05:00:00,2019-10-20 05:00:00+00:00,2019-10-20 05:00:00-03:00
14027,2019,10,20,5,30,0,15.6,0,0,90.18,4.1000000000000005,0.14,0,0,2019-10-20 05:30:00,2019-10-20 05:30:00+00:00,2019-10-20 05:30:00-03:00
14028,2019,10,20,6,0,29,15.6,0,29,83.83,4.1000000000000005,0.14,7,7,2019-10-20 06:00:00,2019-10-20 06:00:00+00:00,2019-10-20 06:00:00-03:00
14029,2019,10,20,6,30,23,15.9,0,23,77.07000000000001,4.1000000000000005,0.14,3,7,2019-10-20 06:30:00,2019-10-20 06:30:00+00:00,2019-10-20 06:30:00-03:00
14030,2019,10,20,7,0,124,16.3,418,266,70.23,4.2,0.14,1,0,2019-10-20 07:00:00,2019-10-20 07:00:00+00:00,2019-10-20 07:00:00-03:00
14031,2019,10,20,7,30,149,16.900000000000002,521,383,63.370000000000005,4.1000000000000005,0.14,0,0,2019-10-20 07:30:00,2019-10-20 07:30:00+00:00,2019-10-20 07:30:00-03:00
14032,2019,10,20,8,0,152,17.6,640,506,56.5,4.1000000000000005,0.14,0,0,2019-10-20 08:00:00,2019-10-20 08:00:00+00:00,2019-10-20 08:00:00-03:00
14033,2019,10,20,8,30,166,18.3,3,168,49.65,4.0,0.14,3,0,2019-10-20 08:30:00,2019-10-20 08:30:00+00:00,2019-10-20 08:30:00-03:00
14034,2019,10,20,9,0,362,19.1,190,502,42.85,4.0,0.14,3,0,2019-10-20 09:00:00,2019-10-20 09:00:00+00:00,2019-10-20 09:00:00-03:00
14035,2019,10,20,9,30,389,19.9,79,453,36.15,3.9,0.14,3,0,2019-10-20 09:30:00,2019-10-20 09:30:00+00:00,2019-10-20 09:30:00-03:00
14036,2019,10,20,10,0,356,20.700000000000003,31,383,29.63,3.9,0.14,3,0,2019-10-20 10:00:00,2019-10-20 10:00:00+00:00,2019-10-20 10:00:00-03:00
14037,2019,10,20,10,30,359,21.5,26,383,23.45,3.8,0.14,7,0,2019-10-20 10:30:00,2019-10-20 10:30:00+00:00,2019-10-20 10:30:00-03:00
14038,2019,10,20,11,0,262,22.3,15,277,17.990000000000002,3.7,0.14,3,0,2019-10-20 11:00:00,2019-10-20 11:00:00+00:00,2019-10-20 11:00:00-03:00
14039,2019,10,20,11,30,285,22.9,16,301,14.14,3.8,0.14,3,0,2019-10-20 11:30:00,2019-10-20 11:30:00+00:00,2019-10-20 11:30:00-03:00
14040,2019,10,20,12,0,388,23.5,27,415,13.35,3.8,0.14,3,0,2019-10-20 12:00:00,2019-10-20 12:00:00+00:00,2019-10-20 12:00:00-03:00
14041,2019,10,20,12,30,458,23.9,56,512,16.080000000000002,4.0,0.14,3,0,2019-10-20 12:30:00,2019-10-20 12:30:00+00:00,2019-10-20 12:30:00-03:00
14042,2019,10,20,13,0,476,24.3,92,563,21.01,4.2,0.14,3,1,2019-10-20 13:00:00,2019-10-20 13:00:00+00:00,2019-10-20 13:00:00-03:00
14043,2019,10,20,13,30,455,24.200000000000003,105,549,26.94,4.3,0.14,3,1,2019-10-20 13:30:00,2019-10-20 13:30:00+00:00,2019-10-20 13:30:00-03:00
14044,2019,10,20,14,0,408,24.200000000000003,82,477,33.35,4.4,0.14,3,0,2019-10-20 14:00:00,2019-10-20 14:00:00+00:00,2019-10-20 14:00:00-03:00
14045,2019,10,20,14,30,385,23.8,164,510,39.98,4.5,0.14,3,0,2019-10-20 14:30:00,2019-10-20 14:30:00+00:00,2019-10-20 14:30:00-03:00
14046,2019,10,20,15,0,333,23.5,140,429,46.74,4.6000000000000005,0.14,3,0,2019-10-20 15:00:00,2019-10-20 15:00:00+00:00,2019-10-20 15:00:00-03:00
14047,2019,10,20,15,30,240,22.700000000000003,35,261,53.57,4.7,0.14,3,0,2019-10-20 15:30:00,2019-10-20 15:30:00+00:00,2019-10-20 15:30:00-03:00
14048,2019,10,20,16,0,217,21.9,96,264,60.43,4.800000000000001,0.14,3,0,2019-10-20 16:00:00,2019-10-20 16:00:00+00:00,2019-10-20 16:00:00-03:00
14049,2019,10,20,16,30,163,20.700000000000003,145,219,67.29,4.7,0.14,3,0,2019-10-20 16:30:00,2019-10-20 16:30:00+00:00,2019-10-20 16:30:00-03:00
14050,2019,10,20,17,0,80,19.5,489,214,74.14,4.6000000000000005,0.14,0,0,2019-10-20 17:00:00,2019-10-20 17:00:00+00:00,2019-10-20 17:00:00-03:00
14051,2019,10,20,17,30,54,18.2,312,103,80.93,4.3,0.14,0,0,2019-10-20 17:30:00,2019-10-20 17:30:00+00:00,2019-10-20 17:30:00-03:00
14052,2019,10,20,18,0,16,17.0,59,19,87.57000000000001,4.0,0.14,0,0,2019-10-20 18:00:00,2019-10-20 18:00:00+00:00,2019-10-20 18:00:00-03:00
14053,2019,10,20,18,30,0,16.2,0,0,94.53,3.8,0.14,3,0,2019-10-20 18:30:00,2019-10-20 18:30:00+00:00,2019-10-20 18:30:00-03:00
14054,2019,10,20,19,0,0,15.5,0,0,101.17,3.6,0.14,1,0,2019-10-20 19:00:00,2019-10-20 19:00:00+00:00,2019-10-20 19:00:00-03:00
14055,2019,10,20,19,30,0,15.2,0,0,107.68,3.5,0.14,1,0,2019-10-20 19:30:00,2019-10-20 19:30:00+00:00,2019-10-20 19:30:00-03:00
14056,2019,10,20,20,0,0,14.9,0,0,114.04,3.4000000000000004,0.14,1,0,2019-10-20 20:00:00,2019-10-20 20:00:00+00:00,2019-10-20 20:00:00-03:00
14057,2019,10,20,20,30,0,14.9,0,0,120.18,3.4000000000000004,0.14,3,0,2019-10-20 20:30:00,2019-10-20 20:30:00+00:00,2019-10-20 20:30:00-03:00
14058,2019,10,20,21,0,0,14.6,0,0,126.04,3.3000000000000003,0.14,0,0,2019-10-20 21:00:00,2019-10-20 21:00:00+00:00,2019-10-20 21:00:00-03:00
14059,2019,10,20,21,30,0,14.5,0,0,131.49,3.2,0.14,0,0,2019-10-20 21:30:00,2019-10-20 21:30:00+00:00,2019-10-20 21:30:00-03:00
14060,2019,10,20,22,0,0,14.3,0,0,136.4,3.1,0.14,1,0,2019-10-20 22:00:00,2019-10-20 22:00:00+00:00,2019-10-20 22:00:00-03:00
14061,2019,10,20,22,30,0,14.2,0,0,140.55,3.0,0.14,0,0,2019-10-20 22:30:00,2019-10-20 22:30:00+00:00,2019-10-20 22:30:00-03:00
14062,2019,10,20,23,0,0,14.0,0,0,143.68,3.0,0.14,4,0,2019-10-20 23:00:00,2019-10-20 23:00:00+00:00,2019-10-20 23:00:00-03:00
14063,2019,10,20,23,30,0,13.9,0,0,145.5,2.9000000000000004,0.14,4,0,2019-10-20 23:30:00,2019-10-20 23:30:00+00:00,2019-10-20 23:30:00-03:00
14064,2019,10,21,0,0,0,13.8,0,0,145.82,2.8000000000000003,0.14,4,0,2019-10-21 00:00:00,2019-10-21 00:00:00+00:00,2019-10-21 00:00:00-03:00
14065,2019,10,21,0,30,0,13.8,0,0,144.59,2.9000000000000004,0.14,4,0,2019-10-21 00:30:00,2019-10-21 00:30:00+00:00,2019-10-21 00:30:00-03:00
14066,2019,10,21,1,0,0,13.8,0,0,141.96,2.9000000000000004,0.14,4,0,2019-10-21 01:00:00,2019-10-21 01:00:00+00:00,2019-10-21 01:00:00-03:00
14067,2019,10,21,1,30,0,13.8,0,0,138.19,2.9000000000000004,0.14,4,0,2019-10-21 01:30:00,2019-10-21 01:30:00+00:00,2019-10-21 01:30:00-03:00
14068,2019,10,21,2,0,0,13.7,0,0,133.56,2.8000000000000003,0.14,7,0,2019-10-21 02:00:00,2019-10-21 02:00:00+00:00,2019-10-21 02:00:00-03:00
14069,2019,10,21,2,30,0,13.7,0,0,128.3,2.8000000000000003,0.14,7,0,2019-10-21 02:30:00,2019-10-21 02:30:00+00:00,2019-10-21 02:30:00-03:00
14070,2019,10,21,3,0,0,13.8,0,0,122.6,2.8000000000000003,0.14,4,0,2019-10-21 03:00:00,2019-10-21 03:00:00+00:00,2019-10-21 03:00:00-03:00
14071,2019,10,21,3,30,0,13.8,0,0,116.56,2.9000000000000004,0.14,4,0,2019-10-21 03:30:00,2019-10-21 03:30:00+00:00,2019-10-21 03:30:00-03:00
14072,2019,10,21,4,0,0,13.9,0,0,110.28,3.0,0.14,4,0,2019-10-21 04:00:00,2019-10-21 04:00:00+00:00,2019-10-21 04:00:00-03:00
14073,2019,10,21,4,30,0,13.9,0,0,103.82,2.9000000000000004,0.14,4,0,2019-10-21 04:30:00,2019-10-21 04:30:00+00:00,2019-10-21 04:30:00-03:00
14074,2019,10,21,5,0,0,14.0,0,0,97.23,2.8000000000000003,0.14,7,0,2019-10-21 05:00:00,2019-10-21 05:00:00+00:00,2019-10-21 05:00:00-03:00
14075,2019,10,21,5,30,0,14.1,0,0,90.02,2.8000000000000003,0.14,7,0,2019-10-21 05:30:00,2019-10-21 05:30:00+00:00,2019-10-21 05:30:00-03:00
14076,2019,10,21,6,0,15,14.2,0,15,83.65,2.8000000000000003,0.14,4,7,2019-10-21 06:00:00,2019-10-21 06:00:00+00:00,2019-10-21 06:00:00-03:00
14077,2019,10,21,6,30,36,14.5,0,36,76.89,2.9000000000000004,0.14,4,7,2019-10-21 06:30:00,2019-10-21 06:30:00+00:00,2019-10-21 06:30:00-03:00
14078,2019,10,21,7,0,64,14.9,0,64,70.06,3.0,0.14,4,0,2019-10-21 07:00:00,2019-10-21 07:00:00+00:00,2019-10-21 07:00:00-03:00
14079,2019,10,21,7,30,181,15.7,43,201,63.2,3.0,0.14,7,0,2019-10-21 07:30:00,2019-10-21 07:30:00+00:00,2019-10-21 07:30:00-03:00
14080,2019,10,21,8,0,154,16.5,0,154,56.33,3.0,0.14,7,0,2019-10-21 08:00:00,2019-10-21 08:00:00+00:00,2019-10-21 08:00:00-03:00
14081,2019,10,21,8,30,264,17.6,35,287,49.48,2.7,0.14,8,0,2019-10-21 08:30:00,2019-10-21 08:30:00+00:00,2019-10-21 08:30:00-03:00
14082,2019,10,21,9,0,227,18.7,12,235,42.67,2.4000000000000004,0.14,4,0,2019-10-21 09:00:00,2019-10-21 09:00:00+00:00,2019-10-21 09:00:00-03:00
14083,2019,10,21,9,30,406,19.4,113,497,35.96,2.1,0.14,7,0,2019-10-21 09:30:00,2019-10-21 09:30:00+00:00,2019-10-21 09:30:00-03:00
14084,2019,10,21,10,0,449,20.1,126,558,29.41,1.8,0.14,7,0,2019-10-21 10:00:00,2019-10-21 10:00:00+00:00,2019-10-21 10:00:00-03:00
14085,2019,10,21,10,30,399,20.4,37,432,23.2,1.6,0.14,8,0,2019-10-21 10:30:00,2019-10-21 10:30:00+00:00,2019-10-21 10:30:00-03:00
14086,2019,10,21,11,0,391,20.700000000000003,29,419,17.7,1.4,0.14,6,0,2019-10-21 11:00:00,2019-10-21 11:00:00+00:00,2019-10-21 11:00:00-03:00
14087,2019,10,21,11,30,409,21.0,32,440,13.79,1.2000000000000002,0.14,6,0,2019-10-21 11:30:00,2019-10-21 11:30:00+00:00,2019-10-21 11:30:00-03:00
14088,2019,10,21,12,0,440,21.3,42,481,13.0,1.0,0.14,6,0,2019-10-21 12:00:00,2019-10-21 12:00:00+00:00,2019-10-21 12:00:00-03:00
14089,2019,10,21,12,30,409,21.5,33,441,15.81,1.3,0.14,6,0,2019-10-21 12:30:00,2019-10-21 12:30:00+00:00,2019-10-21 12:30:00-03:00
14090,2019,10,21,13,0,219,21.700000000000003,13,231,20.81,1.6,0.14,6,0,2019-10-21 13:00:00,2019-10-21 13:00:00+00:00,2019-10-21 13:00:00-03:00
14091,2019,10,21,13,30,237,21.5,13,249,26.79,2.0,0.14,6,0,2019-10-21 13:30:00,2019-10-21 13:30:00+00:00,2019-10-21 13:30:00-03:00
14092,2019,10,21,14,0,205,21.200000000000003,10,214,33.22,2.3000000000000003,0.14,8,0,2019-10-21 14:00:00,2019-10-21 14:00:00+00:00,2019-10-21 14:00:00-03:00
14093,2019,10,21,14,30,22,20.8,0,22,39.87,2.2,0.14,8,7,2019-10-21 14:30:00,2019-10-21 14:30:00+00:00,2019-10-21 14:30:00-03:00
14094,2019,10,21,15,0,81,20.5,0,81,46.65,2.1,0.14,8,0,2019-10-21 15:00:00,2019-10-21 15:00:00+00:00,2019-10-21 15:00:00-03:00
14095,2019,10,21,15,30,16,20.3,0,16,53.48,1.8,0.14,8,0,2019-10-21 15:30:00,2019-10-21 15:30:00+00:00,2019-10-21 15:30:00-03:00
14096,2019,10,21,16,0,49,20.200000000000003,0,49,60.34,1.5,0.14,8,0,2019-10-21 16:00:00,2019-10-21 16:00:00+00:00,2019-10-21 16:00:00-03:00
14097,2019,10,21,16,30,82,19.9,0,82,67.2,1.2000000000000002,0.14,6,0,2019-10-21 16:30:00,2019-10-21 16:30:00+00:00,2019-10-21 16:30:00-03:00
14098,2019,10,21,17,0,91,19.6,0,91,74.04,0.9,0.14,7,7,2019-10-21 17:00:00,2019-10-21 17:00:00+00:00,2019-10-21 17:00:00-03:00
14099,2019,10,21,17,30,36,18.9,0,36,80.84,0.8,0.14,6,7,2019-10-21 17:30:00,2019-10-21 17:30:00+00:00,2019-10-21 17:30:00-03:00
14100,2019,10,21,18,0,11,18.3,0,11,87.47,0.6000000000000001,0.14,6,7,2019-10-21 18:00:00,2019-10-21 18:00:00+00:00,2019-10-21 18:00:00-03:00
14101,2019,10,21,18,30,0,17.900000000000002,0,0,94.42,0.7000000000000001,0.14,6,0,2019-10-21 18:30:00,2019-10-21 18:30:00+00:00,2019-10-21 18:30:00-03:00
14102,2019,10,21,19,0,0,17.5,0,0,101.04,0.7000000000000001,0.14,7,0,2019-10-21 19:00:00,2019-10-21 19:00:00+00:00,2019-10-21 19:00:00-03:00
14103,2019,10,21,19,30,0,17.2,0,0,107.54,0.8,0.14,7,0,2019-10-21 19:30:00,2019-10-21 19:30:00+00:00,2019-10-21 19:30:00-03:00
